"","dWT1","dWT2","dWT3","WT1","WT2","WT3","TV1","TV2"
"sll1276-as",55.133791550845,37.4070654289466,34.4639114781971,48.581427471605,24.6028200718471,30.5866855131843,40.4464684125309,37.8688957639503
"sll1277",77.187308171183,79.693313305147,45.9518819709294,30.1992657255923,50.3772030042583,58.9076906179845,78.46614872031,56.8033436459254
"sll1277-as",52.1264938298898,73.1877367088085,49.4866421225394,53.8334736847515,62.0928316098997,50.9778091886404,46.9179033585359,53.9631764636292
"sll1280",333.810047026025,281.366187791642,289.850332432016,266.541345317184,254.22914074242,316.062416969571,230.544869951426,276.442939076837
"sll1280_5'UTR",0,0.813197074542317,0,0,2.34312572112829,0,0.808929368250619,0
"sll1281",1939.70703001609,1423.09488044905,1382.09121927949,1369.47105007795,1422.27731272487,2244.15644450437,1257.07623826146,1226.00550035789
"sll1281_5'UTR",0,0,0,2.62602310657325,2.34312572112829,3.39852061257603,0,0
"sll1282",949.303647248186,701.789075330019,790.902583922728,735.286469840509,794.319619462491,872.286957227848,778.190052257095,720.455741909154
"sll1283",285.693283490742,312.26767662425,250.967970764307,237.655091144879,281.175086535395,422.54939616362,228.927011214925,213.959261066319
"sll1283-as",18.0437863257311,30.0882917580657,36.231291554002,24.9472195124458,18.7450057690263,22.6568040838402,25.8857397840198,24.6147822465677
"sll1283_5'UTR",4.00973029460691,0,0.883690037902489,0,0,0,1.61785873650124,1.89344478819751
"sll1284",181.440295830963,326.905223966011,250.084280726404,309.870726575643,254.22914074242,318.328097377955,283.125278887717,258.455213588961
"sll1285",60.1459544191037,112.22119628684,86.6016237144439,78.7806931971974,77.3231487972336,66.8375720473286,113.250111555087,99.4058513803695
"sll1286",355.863563646363,181.342947622937,266.874391446552,266.541345317184,377.243241101655,293.405612885731,183.62696659289,155.262472632196
"sll1286_5'UTR",0,0,0,0,1.17156286056415,0,0,0
"sll1289",235.571654808156,240.706334064526,249.200590688502,246.846172017885,231.969446391701,287.74141186477,252.385962894193,290.643774988318
"sll1289-as",15.0364886047759,16.2639414908463,15.9064206822448,24.9472195124458,16.401880047898,14.7269226544961,8.8982230507568,9.46722394098757
"sll1289-as2",0,0,0,0,0,0,0,0
"sll1290",979.376624457738,970.957307003526,812.111144832387,858.709555849451,788.46180515967,1211.00617828126,812.974015091872,843.529653141993
"sll1290_5'UTR",0,0,1.76738007580498,1.31301155328662,2.34312572112829,1.13284020419201,2.42678810475186,2.84016718229627
"sll1291",488.184663368391,486.291850576305,480.727380618954,728.721412074076,862.270265375211,638.921875164294,374.534297500036,485.668588172662
"sll1291_5'UTR",43.1046006670243,52.8578098452506,48.6029520846369,89.2847856234904,104.269094590209,43.0479277592964,34.7839628347766,35.9754509757528
"sll1292",253.615441133887,226.881983797306,173.203247428888,174.630536587121,253.057577881855,251.490525330626,186.862684065893,188.397756425653
"sll1292_5'UTR",7.01702801556209,5.69237952179622,9.72059041692738,19.6951732992993,12.8871914662056,10.1955618377281,10.516081787258,11.3606687291851
"sll1293",398.968164313388,352.114333276823,351.708635085191,413.598639285286,419.419504081964,508.645251682212,301.730654357481,343.660229057849
"sll1293-as",102.248122512476,188.661721293817,159.064206822448,258.663275997465,242.513512136778,65.7047318431366,136.709063234355,143.901803903011
"sll1294",947.298782100883,857.109716567602,770.57771305097,1207.97062902369,1335.58166104313,1344.68132237592,935.931279065966,968.497009163029
"sll1294-as",0,0,1.76738007580498,1.31301155328662,0,0,0.808929368250619,0
"sll1296",873.118771650655,977.462883599865,832.436015704145,1117.37283184692,1232.48412931348,1587.10912607301,953.727725167479,1025.30035280895
"sll1296-as",2.00486514730346,0.813197074542317,0,1.31301155328662,3.51468858169244,1.13284020419201,1.61785873650124,1.89344478819751
"sll1297",106.257852807083,72.3745396342662,80.4157934491265,110.292970476076,67.9506459127204,97.4242575605128,117.29475839634,107.926352927258
"sll1298",393.956001445129,300.882917580657,366.731365729533,278.358449296764,289.376026559344,344.383422074371,292.023501938473,347.447118634244
"sll1298_5'UTR",5.01216286825864,2.43959122362695,2.65107011370747,1.31301155328662,4.68625144225658,0,3.23571747300247,0
"sll1299",208.505975319559,189.47491836836,202.36501867967,190.38667522656,174.562866224058,253.75620573901,214.366282586414,245.201100071578
"sll1300",81.19703846579,91.0780723487395,91.9037639418588,106.353935816216,73.8084602155412,94.0257369479368,118.912617132841,102.246018562666
"sll1304",172.418402668097,126.858743628601,159.94789686035,370.269258026828,331.552289539653,325.125138603107,172.301955437382,170.410030937776
"sll1305",87.2116339077003,52.0446127707083,77.764723335419,219.272929398866,203.851937738161,284.342891252194,89.7911598758187,97.512406592172
"sll1306",165.401374652535,118.726772883178,145.808856253911,267.854356870471,283.518212256523,340.984901461795,138.326921970856,125.914078415135
"sll1306-as",14.0340560311242,16.2639414908463,21.2085609096597,36.7643234920254,18.7450057690263,15.8597628586881,16.987516733263,23.6680598524689
"sll1307",261.634901723101,212.244436455545,210.318229020792,417.537673945146,541.262041580635,471.261524943876,279.889561414714,287.803607806022
"sll1308",136.330830016635,65.0557659633853,117.530775041031,108.97995892279,121.842537498671,64.5718916389446,115.676899659838,99.4058513803695
"sll1308_5'UTR",0,0,0,0,0,0,0,0
"sll1314",209.508407893211,269.168231673507,281.013432052991,345.322038514382,350.29729530868,248.09200471805,283.125278887717,285.910163017825
"sll1315",140.340560311242,174.024173952056,182.923837845815,273.106403083618,227.283194949444,146.136386340769,186.053754697642,203.545314731233
"sll1315-as",35.0851400778105,21.1431239381002,14.1390406064398,27.5732426190191,35.1468858169244,31.7195257173763,20.2232342062655,22.7213374583702
"sll1316",1841.46863779822,1462.94153710163,1529.66745560921,1659.64660335429,1405.87543267697,1348.07984298849,1794.20533877987,1936.99401832606
"sll1316_5'UTR",410.997355197208,343.9823625314,463.937269898807,539.647748400802,495.571090018634,278.678690231234,429.541494541078,444.012802832317
"sll1317",3364.1637171752,2453.41557389417,2664.325464276,2460.58365085913,2631.33018482707,2365.37034635292,2904.05643201972,3482.99168788933
"sll1318",68.1654150083175,72.3745396342662,45.0681919330269,85.3457509636305,56.235017307079,49.8449689844484,93.8358067170718,80.4714034983944
"sll1319",44.107033240676,54.4842039943352,42.4171218193195,36.7643234920254,45.6909515620017,43.0479277592964,63.9054200917989,41.6557853403453
"sll1321",2649.42929216152,2194.81890418971,1762.07793557756,1817.20798974869,1845.21150538853,3060.93423172681,1807.95713804013,1620.78873869707
"sll1321-as",433.050871817546,361.059501096789,395.893136980315,551.464852380382,695.908339175102,462.19880331034,259.666327208449,334.193005116861
"sll1321_5'UTR",3885.4286554741,3507.31898250101,4505.93550326479,3848.43686268309,3761.88834527147,3628.48717402701,3920.0717185425,3202.7618592361
"sll1322",4575.10226614649,3986.29205940644,4160.41269844492,4791.17915794289,4886.58869141305,4173.38331224336,4866.51907939572,4332.20167539591
"sll1323",710.724694719075,562.732375583283,480.727380618954,542.273771507375,511.972970066532,796.386663546983,676.264951857517,704.361461209475
"sll1324",487.18223079474,269.981428748049,258.037491067527,298.053622596063,288.20446369878,465.597323922916,368.062862554031,342.71350666375
"sll1325",399.970596887039,282.992581940726,265.107011370747,319.061807448649,305.777906607242,471.261524943876,342.177122770012,301.057721323405
"sll1326",1030.50068571398,872.560460983906,832.436015704145,844.266428763298,986.455928595011,1463.62954381608,1219.86548732193,1000.68557056239
"sll1326-as",22.053516620338,14.6375473417617,23.8596310233672,19.6951732992993,17.5734429084622,12.4612422461121,18.6053754697642,13.2541135173826
"sll1327",747.814699944189,774.163614964286,894.294318357319,971.628549432101,910.304342658341,1020.689023977,1397.02101896882,1221.2718883874
"sll1327_3'UTR",3.00729772095518,6.50557659633853,0.883690037902489,2.62602310657325,4.68625144225658,9.06272163353608,8.08929368250619,7.57377915279006
"sll1329",385.936540855915,371.631063065839,335.802214402946,400.46852375242,515.487658648224,478.058566169028,286.360996360719,348.393841028343
"sll1329_5'UTR",0,0,0,0,0,0,0,0
"sll1330",469.138444469009,349.674742053196,401.19527720773,908.603994874343,1012.23031152742,781.659740892487,233.780587424429,296.324109352911
"sll1330_5'UTR",4.00973029460691,1.62639414908463,6.18583026531742,1.31301155328662,8.20094002394902,2.26568040838402,4.04464684125309,7.57377915279006
"sll1333",177.430565536356,154.50744416304,144.041476178106,153.622351734535,185.106931969135,318.328097377955,120.530475869342,91.8320722275794
"sll1334",1864.52458699221,2232.22596961866,2491.12221684712,1759.43548140407,2173.24910634649,1627.89137342392,1995.62875147428,1848.00211328077
"sll1334-as",262.637334296753,348.048347904112,387.939926639193,399.155512199133,333.895415260782,201.645556346178,334.087829087505,378.688957639503
"sll1334-as2",5.01216286825864,3.25278829816927,3.53476015160996,3.93903465985987,1.17156286056415,1.13284020419201,5.66250557775433,0.946722394098757
"sll1336",1456.53452951596,1719.911812657,1611.85062913414,1834.27713994141,1635.50175334755,1844.26385242459,1496.51933126364,1329.19824131466
"sll1336_5'UTR",52.1264938298898,44.7258390998274,63.6256827289792,66.9635892176178,49.2056401436941,43.0479277592964,86.5554424028162,58.696788434123
"sll1338",13344.3824204518,7822.95585709709,13245.6299781204,10933.4472042177,16208.572175905,9462.61422561586,9425.64499885621,10585.3030884182
"sll1338-as",71.1727127292727,113.847590435924,101.624354358786,101.10188960307,91.3819031240034,65.7047318431366,105.969747240831,65.3238451928142
"sll1340",47.1143309616312,49.6050215470813,24.7433210612697,34.1383003854522,31.6321972352319,84.9630153144007,29.9303866252729,29.3483942170615
"sll1340_5'UTR",5.01216286825864,4.06598537271158,2.65107011370747,2.62602310657325,9.37250288451317,4.53136081676804,8.08929368250619,9.46722394098757
"sll1341",318.773558421249,181.342947622937,194.411808338548,185.134629013414,233.141009252265,288.874252068963,182.009107856389,159.049362208591
"sll1341-as",16.0389211784276,24.3959122362695,15.9064206822448,10.504092426293,12.8871914662056,18.1254432670722,25.0768104157692,26.5082270347652
"sll1341_5'UTR",62.1508195664071,16.2639414908463,25.6270110991722,35.4513119387388,31.6321972352319,23.7896442880322,29.9303866252729,36.9221733698515
"sll1342",3980.65974997101,3346.30596174163,3827.26155415568,3609.46875998493,3555.69328181218,3143.63156663283,3265.64785962775,3459.32362803686
"sll1342_5'UTR",0,0.813197074542317,0,0,0,0,0,0
"sll1343",1026.49095541937,998.606007537965,968.524281541128,936.177237493362,1042.69094590209,1088.65943622852,927.033056015209,978.910955498115
"sll1344",304.739502390125,315.520464922419,352.592325123093,350.574084727528,271.802583650882,311.531056152803,328.425323509751,376.795512851305
"sll1344-as",59.1435218454519,65.0557659633853,49.4866421225394,76.1546700906241,56.235017307079,28.3210051048002,59.0518438822952,76.6845139219993
"sll1348",202.491379877649,227.695180871849,247.433210612697,187.760652119987,192.13630913252,214.10679859229,273.418126468709,278.336383865035
"sll1349",99.240824791521,82.9461016033163,115.763394965226,120.797062902369,119.499411777543,91.7600565395528,135.091204497853,142.008359114814
"sll1349_5'UTR",0,0,0,0,0,0,0,0
"sll1350",188.457323846525,174.024173952056,162.598966974058,124.736097562229,152.303171873339,212.973958388098,154.505509335868,203.545314731233
"sll1350-as",30.0729772095518,35.7806712798619,35.3476015160996,26.2602310657325,29.2890715141036,66.8375720473286,26.6946691522704,27.454949428864
"sll1350_5'UTR",0,0,0,0,0,0,0,0
"sll1352",202.491379877649,242.33272821361,197.946568490158,232.403044931732,238.998823555086,241.294963492898,221.64664690067,195.971535578443
"sll1352_5'UTR",0,0,1.76738007580498,0,0,0,0,0
"sll1353",241.586250250066,261.036260928084,275.711291825577,273.106403083618,282.346649395959,163.128989403649,321.953888563746,262.242103165356
"sll1353-as",5.01216286825864,0,0.883690037902489,0,2.34312572112829,0,5.66250557775433,0.946722394098757
"sll1354",1197.90692551381,996.166416314338,1186.79572090304,1049.09623107601,1006.3724972246,855.294354164967,1281.34411930898,1309.31707103858
"sll1354-as",43.1046006670243,31.7146859071504,52.1377122362468,48.581427471605,38.6615743986168,50.9778091886404,27.503598520521,39.7623405521478
"sll1354_5'UTR",0,0,0,0,0,0,0,0
"sll1355",536.301426903674,725.371790491747,576.165904712423,623.680487811146,796.662745183619,663.844359656518,415.789695280818,459.160361137897
"sll1355-as",9.02189316286555,13.0111531926771,2.65107011370747,5.25204621314649,3.51468858169244,12.4612422461121,9.70715241900742,12.3073911232838
"sll1355_5'UTR",0,2.43959122362695,1.76738007580498,5.25204621314649,5.85781430282073,0,1.61785873650124,0.946722394098757
"sll1356",1036.51528115589,529.391295527048,695.464059829259,1028.08804622343,1045.03407162322,632.124833939141,623.684542921227,618.209723346488
"sll1356_5'UTR",0,1.62639414908463,0,0,1.17156286056415,0,0,0.946722394098757
"sll1358",476.155472484571,309.01488832608,345.522804819873,622.367476257859,789.633368020234,523.372174336709,351.075345820768,295.377386958812
"sll1358_5'UTR",46.1118983879795,17.0771385653887,40.6497417435145,35.4513119387388,44.5193887014375,26.0553246964162,13.7517992602605,21.7746150642714
"sll1359",271.659227459618,202.486071561037,251.851660802209,409.659604625426,467.453581365094,318.328097377955,231.353799319677,198.811702760739
"sll1359_5'UTR",0,0,0,0,0,0,0,0
"sll1360",477.157905058222,527.764901377964,563.794244181788,521.265586654789,543.605167301764,546.028978420549,547.645182305669,531.111263089403
"sll1360-as",15.0364886047759,15.450744416304,20.3248708717572,18.3821617460127,28.1175086535395,21.5239638796482,13.7517992602605,18.9344478819751
"sll1360-as2",82.1994710394417,117.913575808636,102.508044396689,112.91899358265,98.4112802873882,148.402066749153,110.014394082084,107.926352927258
"sll1362",1126.73421278454,1298.67572804408,1340.55778749808,1268.36916047488,1138.75910046835,1213.27185868964,1260.31195573446,1234.52600190478
"sll1362_5'UTR",1.00243257365173,0.813197074542317,0,0,0,2.26568040838402,2.42678810475186,0.946722394098757
"sll1363",2152.22273563026,1664.61441158812,1876.07395046698,1612.37818743597,1517.17390443057,1684.53338363352,1659.11413428202,1652.97730009643
"sll1363-as",7.01702801556209,3.25278829816927,7.9532103411224,6.56505776643311,10.5440657450773,5.66420102096005,4.85357620950371,2.84016718229627
"sll1363_5'UTR",37.0900052251139,32.5278829816927,41.533431781417,47.2684159183184,44.5193887014375,10.1955618377281,31.5482453617741,38.815618158049
"sll1365",249.60571083928,324.465632742384,319.012103682799,332.191922981516,285.861337977652,354.578983912099,340.55926403351,306.738055687997
"sll1366",518.257640577943,580.622711223214,450.681919330269,456.928020543745,455.737952759453,652.515957614598,485.357620950371,444.959525226416
"sll1366_5'UTR",1.00243257365173,0,0,2.62602310657325,0,3.39852061257603,2.42678810475186,0
"sll1367",847.05552473571,907.527935189226,959.687381162103,1179.08437485139,1164.53348340076,658.180158635558,1050.79924935755,1132.27998334211
"sll1369",464.12628160075,439.126420252851,363.196605577923,413.598639285286,415.904815500272,659.31299883975,329.234252878002,393.836515945083
"sll1369-as",9.02189316286555,8.94516781996549,12.3716605306348,11.8171039795796,5.85781430282073,16.9926030628801,11.3250111555087,11.3606687291851
"sll1370",270.656794885967,257.783472629914,270.409151598162,253.411229784318,237.827260694522,270.74880880189,270.182408995707,276.442939076837
"sll1370-as",15.0364886047759,12.1979561181348,22.0922509475622,23.6342079591592,18.7450057690263,9.06272163353608,24.2678810475186,17.9877254878764
"sll1371",218.530301056077,235.01395454273,213.852989172402,214.020883185719,201.508812017033,229.966561450978,213.557353218163,223.426485007307
"sll1372",236.574087381808,232.574363319103,219.155129399817,195.638721439707,250.714452160727,253.75620573901,232.162728687928,215.852705854517
"sll1372-as",1.00243257365173,2.43959122362695,2.65107011370747,2.62602310657325,2.34312572112829,2.26568040838402,6.47143494600495,3.78688957639503
"sll1373",64.1556847137106,94.3308606469087,60.0909225773692,55.1464852380382,93.7250288451316,63.4390514347525,71.1857844060544,75.7377915279006
"sll1374",1561.78994974939,1472.69990199614,1347.6273078013,1580.86591015709,1453.9095099601,1865.78781630424,1718.16597816431,1595.22723405641
"sll1374-as",169.411104947142,120.353167032263,163.48265701196,111.605982029363,209.709752040982,198.247035733602,116.485829028089,106.032908139061
"sll1376",575.396297276092,535.083675048844,501.052251490711,492.379332482484,517.830784369352,677.438442106822,529.848736204155,539.631764636292
"sll1376-as",27.0656794885967,53.6710069197929,48.6029520846369,22.3211964058726,44.5193887014375,24.9224844922242,45.3000446220346,51.1230092813329
"sll1377",1460.54425981057,1351.53353788933,1294.60590552715,1196.15352504411,1176.2491120064,1481.75498708315,1145.44398544288,1282.80884400382
"sll1377_5'UTR",2.00486514730346,0,0,0,0,0,3.23571747300247,2.84016718229627
"sll1378",191.46462156748,224.442392573679,181.15645777001,191.699686779847,176.905991945186,177.855912058146,198.187695221402,202.598592337134
"sll1380",325.790586436812,262.662655077168,321.663173796506,338.756980747949,258.915392184676,243.560643901282,377.770014973039,370.168456092614
"sll1381",146.355155753152,125.232349479517,152.878376557131,166.752467267401,128.871914662056,128.010943073697,198.187695221402,165.676418967283
"sll1382",935.269591217062,821.32904528774,480.727380618954,703.77419256163,938.421851311881,2587.40702637455,304.157442462233,385.316014398194
"sll1382_5'UTR",1.00243257365173,0,0,0,0,0,0,0.946722394098757
"sll1383",293.712744079956,317.146859071504,277.478671901382,253.411229784318,262.430080766369,293.405612885731,292.023501938473,315.258557234886
"sll1384",750.821997665144,498.48980669444,638.024207365597,459.554043650318,490.884838576377,444.073360043268,493.446914632877,478.094809019872
"sll1384_5'UTR",7.01702801556209,5.69237952179622,6.18583026531742,1.31301155328662,9.37250288451317,7.92988142934407,17.7964461015136,5.68033436459254
"sll1386",206.501110172256,211.431239381002,171.435867353083,237.655091144879,196.822560574776,158.597628586881,220.837717532419,231.946986554196
"sll1387",1509.6634559195,1396.25937698916,1224.79439253285,1093.73862388776,1281.68976945718,1229.13162154833,1119.55824565886,1299.84984709759
"sll1388",133.32353229568,92.7044664978241,85.7179336765414,84.0327394103439,104.269094590209,155.199107974305,100.307241663077,72.8976243456043
"sll1388_5'UTR",37.0900052251139,26.8355034598965,7.9532103411224,10.504092426293,15.2303171873339,43.0479277592964,16.987516733263,18.9344478819751
"sll1389",85.2067687603969,82.132904528774,60.9746126152717,45.9554043650318,50.3772030042583,56.6420102096005,70.3768550378038,68.1640123751105
"sll1389-as",33.080274930507,33.341080056235,60.9746126152717,57.7725083446114,55.0634544465148,22.6568040838402,44.491115253784,35.9754509757528
"sll1390",1951.73622089991,1912.63951932353,2203.0392644909,2071.93223108629,1863.95651115756,1571.24936321432,2459.14527948188,2552.36357449025
"sll1392",64.1556847137106,64.242568888843,71.5788930701016,66.9635892176178,53.8918915859507,64.5718916389446,46.1089739902853,62.483678010518
"sll1393",1336.24262067775,1037.639467116,1175.30775041031,1127.87692427321,1182.10692630922,1238.19434318187,1065.35997798606,985.538012256806
"sll1394",223.542463924335,219.563210126426,193.528118300645,211.394860079146,186.278494829699,164.261829607841,241.869881106935,231.000264160097
"sll1395",381.926810561308,352.114333276823,330.500074175531,305.931691915783,319.836660934012,407.822473509124,381.005732446041,392.889793550984
"sll1396",98.2383922178693,95.9572547959934,97.2059041692738,204.829802312713,148.788483291646,132.542303890465,91.4090186123199,107.926352927258
"sll1397",0,1.62639414908463,0,0,0,0,0.808929368250619,0
"sll1398",422.024113507377,317.960056146046,372.91719599485,420.163697051719,406.532312615759,568.685782504389,288.787784465471,315.258557234886
"sll1398_5'UTR",0,0,0,0,0,0,0,0
"sll1399",800.943626347731,619.656170801245,628.30361694867,811.441139931133,719.339596386385,1018.42334356862,605.079167451463,675.013066992414
"sll1400",31.0754097832036,38.2202625034889,43.300811857222,47.2684159183184,48.03407728313,66.8375720473286,55.8161264092927,50.1762868872341
"sll1401",158.384346636973,127.671940703144,159.064206822448,135.240189988522,111.298471753594,88.3615359269768,197.378765853151,170.410030937776
"sll1404",2.00486514730346,26.8355034598965,21.2085609096597,11.8171039795796,5.85781430282073,9.06272163353608,42.0643271490322,22.7213374583702
"sll1405",1.00243257365173,0.813197074542317,0,0,0,0,2.42678810475186,4.73361197049379
"sll1406",167.406239799839,171.584582728429,183.807527883718,208.768836972573,234.312572112829,164.261829607841,207.894847640409,175.14364290827
"sll1407",12.0291908838207,13.0111531926771,32.6965314023921,19.6951732992993,11.7156286056415,12.4612422461121,13.7517992602605,20.8278926701727
"sll1408",25.0608143412932,34.1542771307773,29.1617712507821,27.5732426190191,35.1468858169244,23.7896442880322,41.2553977807815,30.2951166111602
"sll1409",42.1021680933726,47.9786273979967,43.300811857222,32.8252888321656,53.8918915859507,49.8449689844484,50.1536208315384,50.1762868872341
"sll1411",27.0656794885967,6.50557659633853,22.0922509475622,7.87806931971974,11.7156286056415,16.9926030628801,30.7393159935235,14.2008359114814
"sll1414",579.406027570699,523.698916005252,484.262140770564,428.041766371439,494.399527158069,530.169215561861,499.109420210632,507.443203236934
"sll1414_5'UTR",2.00486514730346,1.62639414908463,0,1.31301155328662,2.34312572112829,0,1.61785873650124,2.84016718229627
"sll1415",402.977894607995,464.335529563663,390.5909967529,300.679645702637,366.699175356578,438.409159022308,428.732565172828,438.332468467725
"sll1418",409.994922623557,307.388494176996,352.592325123093,346.635050067668,356.1551096115,326.257978807299,282.316349519466,271.709327106343
"sll1418-as",26.0632469149449,7.31877367088085,7.9532103411224,22.3211964058726,11.7156286056415,7.92988142934407,4.85357620950371,4.73361197049379
"sll1423",3889.4383857687,4321.32925411787,3963.34981999266,2897.81649810358,3377.61572700643,3212.73481908854,3904.70206054574,3759.43462696617
"sll1423_5'UTR",1.00243257365173,0,0,0,0,1.13284020419201,0,0
"sll1424",502.218719399516,547.281631166979,357.010775312606,221.898952505439,227.283194949444,295.671293294115,536.32017115016,507.443203236934
"sll1424-as",13.0316234574725,6.50557659633853,19.4411808338548,13.1301155328662,15.2303171873339,13.5940824503041,7.28036431425557,14.2008359114814
"sll1424-as2",52.1264938298898,29.2750946835234,30.0454612886846,48.581427471605,38.6615743986168,54.3763298012165,44.491115253784,35.9754509757528
"sll1424_5'UTR",0,0,0,0,0,0,0,0
"sll1425",2639.404966425,2507.08658081396,2372.70775176818,1989.21250322923,2247.05756656203,2134.27094469775,2355.6023203458,2477.57250535645
"sll1425_5'UTR",9.02189316286555,12.1979561181348,10.6042804548299,10.504092426293,8.20094002394902,11.3284020419201,18.6053754697642,10.4139463350863
"sll1426",681.654150083175,589.56787904318,611.513506228522,732.660446733935,637.330196146895,574.349983525349,804.075792041115,657.972063898636
"sll1426_5'UTR",12.0291908838207,10.5715619690501,11.4879704927324,11.8171039795796,9.37250288451317,10.1955618377281,8.8982230507568,11.3606687291851
"sll1427",1625.9456344631,1408.45733310729,1344.09254764969,1611.06517588269,1503.1151501038,2084.4259757133,1367.09063234355,1516.64927534621
"sll1427_5'UTR",19.0462188993828,34.1542771307773,31.8128413644896,34.1383003854522,43.3478258408734,21.5239638796482,37.2107509395285,25.5615046406664
"sll1428",115.279745969949,115.473984585009,137.855645912788,133.927178435236,139.415980407133,99.6899379688969,162.594803018374,160.942806996789
"sll1429",86.2092013340486,62.6161747397584,50.3703321604419,84.0327394103439,52.7203287253866,67.9704122515206,54.1982676727914,57.7500660400242
"sll1429_5'UTR",0,0,0,0,0,0,0,0
"sll1430",184.447593551918,136.617108523109,195.29549837645,164.126444160828,192.13630913252,123.479582256929,186.053754697642,164.729696573184
"sll1432",563.367106392271,497.676609619898,521.377122362468,665.696857516318,784.947116577978,732.94761211223,443.293293801339,577.500660400242
"sll1432-as",11.026758310169,19.5167297890156,10.6042804548299,9.19108087300636,9.37250288451317,14.7269226544961,10.516081787258,13.2541135173826
"sll1433",355.863563646363,381.389427960347,373.800886032753,387.338408219554,488.541712855249,555.091700054085,372.107509395285,330.406115540466
"sll1434",1721.17672896002,1839.45178261472,1953.8386738024,1569.04880617751,1968.22560574776,2173.92035184447,1989.15731652827,1973.91619169591
"sll1434-as",76.1848755975313,82.9461016033163,111.344944775714,97.1628549432101,93.7250288451316,60.0405308221765,75.2304312473075,88.9919050452832
"sll1434_5'UTR",87.2116339077003,80.5065103796894,120.181845154738,85.3457509636305,113.641597474722,87.2286957227848,71.9947137743051,109.819797715456
"sll1435",1659.02590939361,1553.20641237583,1334.37195723276,1218.47472144999,1302.77790094733,1751.37095568085,1281.34411930898,1283.75556639791
"sll1435_5'UTR",16.0389211784276,16.2639414908463,15.9064206822448,3.93903465985987,7.02937716338487,19.2582834712642,38.0196803077791,24.6147822465677
"sll1436",0,0,0,0,0,0,0,0
"sll1437",1.00243257365173,2.43959122362695,2.65107011370747,3.93903465985987,0,1.13284020419201,8.08929368250619,4.73361197049379
"sll1439",35.0851400778105,37.4070654289466,33.5802214402946,47.2684159183184,38.6615743986168,54.3763298012165,42.8732565172828,23.6680598524689
"sll1440",246.598413118325,256.970275555372,174.08693746679,202.20377920614,183.935369108571,207.309757367138,228.118081846674,207.332204307628
"sll1441",462.121416453447,435.060434880139,478.960000543149,733.973458287222,868.128079678032,777.128380075719,402.846825388808,325.672503569972
"sll1442",52.1264938298898,52.8578098452506,54.7887823499543,70.9026238774776,48.03407728313,70.2360926599046,49.3446914632877,37.8688957639503
"sll1443",521.264938298899,529.391295527048,510.772841907639,568.534002573108,506.115155763711,497.316849640292,599.416661873708,538.685042242193
"sll1444",785.907137742955,847.351351673094,834.20339577995,837.701370996865,808.378373789261,713.689328640966,808.929368250619,909.800220728906
"sll1444_5'UTR",0,0,0,0,0,0,0,0
"sll1446",472.145742189964,381.389427960347,357.894465350508,354.513119387388,296.405403722729,385.165669425283,298.494936884478,335.13972751096
"sll1447",62.1508195664071,57.7369922925045,57.4398524636618,56.4594967913248,59.7497058887714,80.4316544976327,57.4339851457939,52.0697316754316
"sll1450",612.486302501206,811.570680393232,506.354391718126,1087.17356612132,1122.35722042045,1621.09433219877,577.575568930942,831.222262018709
"sll1451",266.64706459136,347.235150829569,264.223321332844,593.481222085553,598.668621748278,491.652648619332,399.611107915806,515.016982389724
"sll1452",913.216074596724,1288.91736314957,888.992178129904,1324.8286572662,1668.30551344334,1525.93575504664,1206.11368806167,1479.72710197636
"sll1453",277.673822901529,552.974010688775,332.267454251336,559.342921700101,672.47708196382,546.028978420549,447.337940642592,568.980158853353
"sll1453-as",2.00486514730346,3.25278829816927,0.883690037902489,0,0,6.79704122515206,0.808929368250619,5.68033436459254
"sll1454",169.411104947142,400.906157749362,229.759409854647,313.809761235503,470.968269946787,330.789339624067,317.100312354242,385.316014398194
"sll1455",38.0924377987657,65.8689630379277,109.577564699909,102.414901156357,70.2937716338487,45.3136081676804,80.0840074568112,91.8320722275794
"sll1456",210.510840466863,210.61804230646,251.851660802209,181.195594353554,130.04347752262,165.394669812033,228.118081846674,231.000264160097
"sll1456_5'UTR",2.00486514730346,5.69237952179622,3.53476015160996,1.31301155328662,3.51468858169244,0,1.61785873650124,2.84016718229627
"sll1457",184.447593551918,231.76116624456,163.48265701196,170.691501927261,155.817860455031,183.520113079106,274.22705583696,218.692873036813
"sll1457_5'UTR",101.245689938825,90.2648752741972,97.2059041692738,61.7115430044713,85.5240888211826,114.416860623393,84.1286542980643,88.0451826511844
"sll1459",162.39407693158,143.93588219399,148.459926367618,165.439455714114,138.244417546569,165.394669812033,173.110884805632,126.860800809233
"sll1459-as",34.0827075041587,35.7806712798619,30.0454612886846,11.8171039795796,23.4312572112829,7.92988142934407,33.1661040982754,19.8811702760739
"sll1461",480.165202779178,437.500026103766,380.870406335973,362.391188707108,459.252641341145,470.128684739684,330.852111614503,278.336383865035
"sll1462",238.578952529111,292.750946835234,258.921181105429,282.297483956624,217.910692064931,267.350288189314,266.137762154454,233.840431342393
"sll1463",1646.99671850979,1110.8272038248,965.87321142742,1008.39287292413,1138.75910046835,1534.99847668017,970.715241900742,947.669116492856
"sll1464",218.530301056077,241.519531139068,273.943911749772,223.211964058726,206.19506345929,284.342891252194,273.418126468709,294.430664564713
"sll1464-as",437.060602112153,566.798360955995,750.252842179213,569.847014126394,399.502935452374,352.313303503715,496.68263210588,550.992433365477
