locus_tag	gene_name	gene_product	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slr0553	slr0553	hypothetical protein	244.16464518912386	-0.24336594429999528	0.2120095508024585	-1.1479008534231239	0.25100949586258825	0.6714389849908288
slr0751	slr0751	hypothetical protein	554.873506345309	0.2144502268443417	0.18674917510421649	1.1483329269040492	0.2508311511755912	0.6714389849908288
slr1645	psb27;  psbZ	photosystem II 11 kD protein	1053.6081183646133	0.1804442460617557	0.15706146658115783	1.1488766149303422	0.2506068616386845	0.6714389849908288
slr1636	slr1636	unknown protein	143.8800027392671	0.25759499340975117	0.2246449014354688	1.1466763401427456	0.25151541245918724	0.6723845359742272
6803t11	6803t11	tRNA	55.15470495833076	0.3986841061243571	0.3482892108157618	1.1446926684595269	0.25233648954596977	0.6726743969002253
slr0195	slr0195	hypothetical protein	60.04673833294258	-0.3105645674204428	0.2711064432613175	-1.1455447671566106	0.2519835620720157	0.6726743969002253
slr0212	metH	5-methyltetrahydrofolate--homocysteine methyltr ansferase	1459.8388850199397	0.20981670947897488	0.18331449513516726	1.144572388147845	0.2523863357220297	0.6726743969002253
slr0573	slr0573	unknown protein	64.04067769299789	0.35573518960623063	0.3105974386285057	1.1453255737620958	0.25207431604060715	0.6726743969002253
slr7010	slr7010	Cas3‘; part of CRISPR1 system	110.42408661524058	0.31471534496659076	0.27478771164345184	1.1453035621001373	0.2520834309213055	0.6726743969002253
slr1273	slr1273	hypothetical protein	1152.4093500755382	0.18305900318601595	0.16009077882421352	1.1434700020231803	0.2528435027121781	0.6730794752344101
slr1790_5'UTR	slr1790	5'UTR of hypothetical protein	560.1905936248536	-0.3543440343884478	0.3098715903471723	-1.1435189459977588	0.2528231930831621	0.6730794752344101
sll0842-as	sll0842-as	asRNA	82.63296694186297	0.36244153615883545	0.31763668709600024	1.1410569083579873	0.2538462418804251	0.6736555116345089
sll0909	sll0909	unknown protein	101.94441101136171	0.4620258723547626	0.40539756625207146	1.139685856099788	0.2544172018046049	0.6736555116345089
sll1043	pnp	polyribonucleotide nucleotidyltransferase	2055.621568379143	-0.14814106892109608	0.12989357093121173	-1.1404803783518105	0.2540862228171629	0.6736555116345089
sll1127-as	sll1127-as	asRNA	71.35063331521918	-0.42101643872381955	0.3687056989250736	-1.14187667820501	0.2535052839623529	0.6736555116345089
sll1154	norA	putative antibiotic efflux protein	926.0207011977493	-0.3243109017654772	0.28408886843047226	-1.1415825743445096	0.2536275706700391	0.6736555116345089
sll1326	atpA	ATP synthase alpha chain	1031.3000151825916	-0.2845960112550418	0.24914112403396502	-1.1423084501145755	0.25332583005366244	0.6736555116345089
sll2007	sll2007	hypothetical protein	147.00543647891314	-0.2605394172547009	0.22858997485636243	-1.1397674697607119	0.2543831896865131	0.6736555116345089
slr0864	slr0864	ATP-binding protein of ABC transporter	999.8737794947685	0.20652709053412396	0.1811838883001213	1.1398755842573762	0.2543381383383001	0.6736555116345089
slr1705	aspA	aspartoacylase	788.0821203834219	-0.17610799890867826	0.15452887292460238	-1.1396446215886449	0.2544343873006329	0.6736555116345089
6803t21	6803t21	tRNA	512.1862002267181	0.3160805028994381	0.2775932038354752	1.1386464024773952	0.2548506660945529	0.6743529023053827
6803t12	6803t12	tRNA	80.11166615820203	0.36818417466009873	0.3236004727653826	1.137773908405382	0.25521490257838875	0.6745074507329376
ssr2318	ssr2318	unknown protein	53.32888081323033	-0.358816115472391	0.315357294423283	-1.1378081998343637	0.25520058024857234	0.6745074507329376
slr1659	slr1659	hypothetical protein	67.43895649939361	0.3204437182414331	0.28201668636871674	1.13625800787715	0.2558485996151855	0.6757773490434631
6803t39	6803t39	tRNA	163.61354509328876	0.25804557162035535	0.2274307328448018	1.13461170525465	0.25653804655582313	0.6764021878489619
sll1291_5'UTR	taxP2	5'UTR of two-component response regulator PatA subfamily	56.490823047554606	0.44849598779030164	0.3953142985861478	1.1345301432160677	0.25657223702740894	0.6764021878489619
slr0535-as	slr0535-as	asRNA	85.18684926460028	-0.41310700015231666	0.36445326106776366	-1.1334978837670675	0.2570052293889957	0.6764021878489619
slr0589	slr0589	hypothetical protein	332.6546967242163	-0.2849873707771656	0.2511592137098901	-1.1346880991049362	0.25650602543706014	0.6764021878489619
slr1472	slr1472	hypothetical protein	307.5818596582435	-0.26429093228159595	0.23315181506854304	-1.1335572584064957	0.2569803103168542	0.6764021878489619
slr7080	slr7080	Csx3; accessory protein of CRISPR3	551.0162119498909	0.21145367166531343	0.1864716035859977	1.1339725062631019	0.25680608091506346	0.6764021878489619
6803t14	6803t14	tRNA	217.00132929331107	0.90877206422255985	0.8026209355756516	1.13225561898753	0.25752698287456943	0.6769462609612481
sll0008	sll0008	unknown protein	69.30016307189327	-0.3324832566208603	0.29404145009728594	-1.130736011915516	0.25816621928753675	0.6769462609612481
sll0329	gnd	6-phosphogluconate dehydrogenase	1233.9331692184942	-0.20056972201583173	0.1775389251939258	-1.1297225202684391	0.25859316475168964	0.6769462609612481
sll0519	ndhA	NADH dehydrogenase subunit 1	7034.496173629824	-0.14876990845066665	0.1314013430981835	-1.1321795115861586	0.2575589719950011	0.6769462609612481
sll0863	sll0863	hypothetical protein	70.52721467799319	-0.31284294406874985	0.2766743970913749	-1.13072603521543	0.2581704197083188	0.6769462609612481
sll1595	kaiC2	circadian clock protein KaiC homolog	48.4273906091595	-0.3713422235116333	0.32860122954406473	-1.1300694888661003	0.2584469450294332	0.6769462609612481
slr0899	cynS	cyanate lyase	57.726116670598195	0.45993862269015817	0.4069545748824194	1.1301964668244542	0.25839344822676724	0.6769462609612481
slr1783	ycf29	two-component response regulator NarL subfamily	1114.2072277116386	-0.2008157529133907	0.17741796032171187	-1.1318795039084637	0.25768509672171086	0.6769462609612481
slr1843	zwf	glucose 6-phosphate dehydrogenase	825.4574441754307	-0.1859372205483545	0.1644971521946944	-1.1303370184079795	0.2583342417016865	0.6769462609612481
sll0053	accC	biotin carboxylase	419.5368072638898	-0.18992826195776133	0.16843269146752818	-1.127621130452441	0.25947995889641395	0.6769880572423728
slr0015	lpxB	lipid A disaccharide synthase	512.4072383962902	0.20416522810391344	0.18095854711136547	1.1282430775611063	0.25921727581525955	0.6769880572423728
slr0051	ecaB	periplasmic beta-type carbonic anhydrase	490.1911368420126	0.18589322809526385	0.1647514685815624	1.1283251657525284	0.2591826191421818	0.6769880572423728
slr1429	slr1429	hypothetical protein	303.0976710709011	0.2586365980856779	0.22929126549623635	1.1279827756453429	0.2593271934634219	0.6769880572423728
slr1740	slr1740	oligopeptide binding protein of ABC transporter	271.6353095978178	0.24653873075042237	0.21865910210641223	1.1275027125577526	0.25952999428629614	0.6769880572423728
slr1919-as	slr1919-as	asRNA	41.41538946529544	0.4552698066981472	0.40318736808140127	1.1291767618231303	0.258823274618106	0.6769880572423728
sll0441	sll0441	unknown protein	257.52004350895913	0.3127712325506736	0.2775956048150795	1.126715362655062	0.2598628449778729	0.6770555281733002
slr0192-as	slr0192-as	asRNA	53.95916164454024	-0.36801715763807474	0.32661728664332007	-1.1267534594394113	0.2598467328332965	0.6770555281733002
slr1798	pleD	unknown protein	1424.8725904982775	-0.3116668298237234	0.27671419095496746	-1.1263131419033154	0.2600329970434257	0.6770989078858033
ssr2806	ssr2806	hypothetical protein	62.94340755776268	0.38619337699313805	0.34311326866423386	1.1255565210188996	0.2603532804810056	0.6775329322723986
slr0888	slr0888	hypothetical protein	975.4876057274081	0.7415629634068978	0.6590587820700518	1.125184859956963	0.26051070740382676	0.6775428834659669
sll1387	pppA	serine/threonine protein phosphatase PppA	1269.3356666364027	0.1869304442678011	0.16624828185786267	1.124405270110527	0.2608411373350417	0.6779223565978214
slr1772	slr1772	probable hydrolase;  periplasmic protein	259.21859432676035	-0.18643758734991636	0.16585268296437294	-1.1241155947411794	0.26096399036569956	0.6779223565978214
sll0921	sll0921	two-component response regulator NarL subfamily	281.599987766973	0.21842025447479152	0.19437436652853932	1.1237091514467863	0.2611364328161169	0.6779710448215961
sll0898-as	sll0898-as	asRNA	973.2195777663189	-0.2431568511309783	0.21665556619534743	-1.1223198895879554	0.26172645238855513	0.6790933468580012
sll2001-as	sll2001-as	asRNA	85.19847207459544	-0.3124473836008304	0.27848545152462545	-1.1219522667711128	0.26188273584987726	0.6790933468580012
slr5119	slr5119	hypothetical protein	845.7532542455003	0.21623975695980194	0.19279499117166557	1.1216046415192449	0.26203057727325274	0.6790933468580012
sll0269	sll0269	hypothetical protein	73.29521696262911	0.429591879446027	0.3844643855241972	1.1173775663519543	0.26383292295687427	0.6805655106215043
sll1006-as	sll1006-as	asRNA	50.69724322955957	0.4708307655898845	0.42131462412735704	1.1175277064381215	0.2637687599250632	0.6805655106215043
slr0358	slr0358	unknown protein	612.0237531998768	0.187570543618949	0.16773369684495884	1.1182639335274769	0.2634542858195672	0.6805655106215043
slr0599	slr0599	serine/threonine kinase	468.4173553659086	0.24814259761257124	0.22187990501208246	1.1183644485473285	0.263411371631299	0.6805655106215043
slr0839_3'UTR	hemH;  scpA	3'UTR of ferrochelatase	38.50336996044357	-0.5271037524630675	0.47159966932475855	-1.1176932189494118	0.2636980398935908	0.6805655106215043
slr1478	slr1478	hypothetical protein	108.97792035304131	-0.26227026901243616	0.23468795560048797	-1.1175276052892202	0.26376880314787116	0.6805655106215043
slr1564	sigF	group 3 RNA polymerase sigma factor	1108.9314502703821	0.19332924399755663	0.17267411394029358	1.1196191460661271	0.262876093146226	0.6805655106215043
slr1608	gdhB	putative glucose dehydrogenase-B;  periplasmic p rotein	535.175489578914	-0.24671227592027792	0.22065816766523605	-1.1180745246401618	0.26353516573575575	0.6805655106215043
sll1209	lig	DNA ligase	210.39027593898953	-0.29863765212799576	0.26749407142585857	-1.1164271811189252	0.26423932406026246	0.68117696919218
slr0926	ubiA	4-hydroxybenzoate-octaprenyl transferase	692.2346252483213	0.21634889931007031	0.1938434432035786	1.116101198650583	0.2643788191469082	0.68117696919218
smr0014	smr0014	hypothetical protein	252.78189019887176	-0.3086042163635021	0.27681917323811156	-1.1148224046534885	0.26492653348573975	0.6821896901375354
sml0001_5'UTR	psbI	5'UTR of photosystem II reaction center PsbI protein	2481.127174868014	-0.41450608768831787	0.37199315739509925	-1.1142841728351067	0.2651572947043187	0.6823855466398773
sll2013	sll2013	hypothetical protein	752.1506319632679	-0.29489530822945736	0.2648013533581222	-1.1136472849919143	0.2654305324825299	0.6826904249448627
sll1743_5'UTR	rpl11	5'UTR of 50S ribosomal protein L11	20.543487346340743	-0.4983248025558636	0.4476198750794857	-1.1132767562373633	0.26558958602090765	0.6827014358614357
sll0002_5'UTR	ponA	5'UTR of penicillin-binding protein	226.07240223529777	0.2292737204871664	0.20681203350420393	1.1086091877845488	0.26759881283524667	0.6838340290643736
sll0395	pgam2	Putative phosphoglycerate mutase 2 (phosphatase annotation)	258.1682248459552	-0.2225872239331626	0.2015903666462406	-1.104156054856372	0.26952544879760393	0.6838340290643736
sll0613	ruvB	Holliday junction DNA helicase RuvB	140.914768853891	-0.2773750060863885	0.2505247608886265	-1.1071760136703555	0.2682178359308669	0.6838340290643736
sll0616	secA	preprotein translocase SecA subunit	1008.5213705136687	0.317983336952021	0.2874029571247243	1.1064024536603	0.268552363969501	0.6838340290643736
sll0819	psaF	photosystem I reaction center subunit III precu rsor (PSI-F);  plastocyanin (cyt c553) docking protein	7254.113836445591	-0.26969934512971444	0.24257443667156173	-1.1118209685667704	0.2662151343365899	0.6838340290643736
sll0945	glgA1	glycogen synthase 1	292.2830839319855	0.3438387033059004	0.3094804814360714	1.1110190268232678	0.2665601595215408	0.6838340290643736
sll1138	sll1138	hypothetical protein	200.24771828480877	0.288690414417458	0.26158109351967457	1.103636392573397	0.2697508978852891	0.6838340290643736
sll1142	sll1142	hypothetical protein	338.1106965744014	-0.21784844351485674	0.19659358999065812	-1.1081156996278902	0.26781185153885506	0.6838340290643736
sll1206	iutA	ferric aerobactin receptor;  FhuA homolog	259.1103744438593	0.23659901269804717	0.2133131000553779	1.109163068918993	0.2673598412792157	0.6838340290643736
sll1272	sll1272	unknown protein	289.9874785349537	0.24993364102766652	0.22603693395428232	1.1057203646118183	0.26884757278356963	0.6838340290643736
sll1374	sll1374	hypothetical protein	1574.5092010236226	-0.18194621944515207	0.1646926884466505	-1.1047619731102427	0.2692627419201306	0.6838340290643736
sll1575	spkA	a part of spkA: serine/threonine protein kinase ;  regulates cellular motility ( disrupted by frameshift m utation)	1132.2517649416282	-0.1899560540106948	0.17127689675430907	-1.1090582420066866	0.26740505750320115	0.6838340290643736
sll1736	sll1736	hypothetical protein	636.4985513860255	-0.24766820059496497	0.224410405317322	-1.103639558267166	0.26974952409646336	0.6838340290643736
slr0194	rpiA	ribose 5-phosphate isomerase	242.68840325410022	-0.3028039438583804	0.27427198096578664	-1.1040279899978296	0.26958099615223013	0.6838340290643736
slr0426_5'UTR	folE	5'UTR of GTP cyclohydrolase I	52.072527641498034	-0.3944519029221339	0.35590381014311345	-1.108310424559714	0.26772777492028793	0.6838340290643736
slr0872	slr0872	hypothetical protein	169.36007289463444	0.2596536879333939	0.23478834387773168	1.105905359887078	0.26876748463460476	0.6838340290643736
slr1081	slr1081	hypothetical protein	269.206216380939	-0.20683479823365758	0.18680263070366585	-1.107237073988373	0.2681914424332449	0.6838340290643736
slr1119-as2	slr1119-as2	asRNA	32.923066156762744	0.42476124655965514	0.3841933227284084	1.1055924750153057	0.2689029483220547	0.6838340290643736
slr1289	icd	isocitrate dehydrogenase (NADP+)	750.6182054624026	0.18711760568630761	0.1686770281176112	1.1093247715737473	0.2672901024819915	0.6838340290643736
slr1612	slr1612	hypothetical protein	527.9575720492574	0.1842159197185947	0.1660506119254039	1.1093962110862399	0.26725929617596716	0.6838340290643736
slr1661_5'UTR	slr1661	5'UTR of hypothetical protein	85.48897208970043	0.33555090825050543	0.30261929604081556	1.1088219179693295	0.2675070132128959	0.6838340290643736
slr1840	slr1840	hypothetical protein	437.6407863189962	-0.23848837157386668	0.21573559969160072	-1.1054660052156047	0.2689577167962088	0.6838340290643736
slr2114	spsC	perosamine synthetase	28.948834778621872	-0.44895093459064395	0.4066816844470807	-1.1039369407575657	0.26962049298428215	0.6838340290643736
ssr2549	ssr2549	unknown protein	75.00242828934424	0.38912805389197125	0.35017902777023496	1.1112260387772055	0.2664710658285338	0.6838340290643736
sll0268	sll0268	hypothetical protein	259.1698897302102	0.235263084524647	0.21330125954341445	1.1029615344430845	0.27004386982675205	0.6838539194758513
sll0575	rfbB	probable lipopolysaccharide ABC transporter ATP binding subunit	102.15639361033364	-0.31870362067692865	0.28896766213831415	-1.102904104627394	0.2700688115454394	0.6838539194758513
ncl0370	ncl0370	ncl0370	81.79771519566309	-0.3384489610304328	0.30808258052151577	-1.0985657172096956	0.271957538168475	0.6854884004920818
sll1081	sll1081	ABC transport system permease protein	32.1559419504463	0.4994254855340553	0.45443989939755025	1.0989912773859476	0.27177187057952334	0.6854884004920818
sll1669-as	sll1669-as	asRNA	77.78842571032762	0.3640721091302969	0.3312966852618637	1.0989307328641906	0.2717982802432441	0.6854884004920818
slr0226-as	slr0226-as	asRNA	51.61540627265779	0.374099949670129	0.34026814796893	1.0994268840711126	0.2715819097129788	0.6854884004920818
slr0260	cobO	cob(I)alamin adenosyltransferase	320.6694940602504	0.2206253921356565	0.20040900855226662	1.1008756229544314	0.2709507928824602	0.6854884004920818
slr1169	slr1169	unknown protein	149.0846032710334	-0.26593608272031355	0.24178058335755995	-1.099906696506853	0.2713727767171647	0.6854884004920818
ssl3044	ssl3044	probable ferredoxin	146.9494356649292	-0.3819151841387331	0.3476312991334142	-1.0986213988521254	0.27193323989596346	0.6854884004920818
ssr0109	ssr0109	hypothetical protein	161.5705430574896	-0.2550636316853743	0.23179138138252914	-1.100401706759056	0.2711571351776817	0.6854884004920818
6803t14_5'UTR	6803t14_5'UTR	tRNA	18.552099427516847	0.6619596415574023	0.6047651571177782	1.0945730483419458	0.2737037285194844	0.6862646941115602
sll0740	sll0740	hypothetical protein	115.64919791265767	0.28331991850412824	0.2584893891941963	1.096060149267007	0.2730524526886818	0.6862646941115602
sll1725-as	sll1725-as	asRNA	131.40570972710154	-0.2558870612312508	0.23370041957648102	-1.0949362508418987	0.2735445660809244	0.6862646941115602
sll1764	sll1764	unknown protein	91.0422140275331	0.4411184598882131	0.4028491086929398	1.0949967379087415	0.273518065612573	0.6862646941115602
slr0040-as	slr0040-as	asRNA	427.73796947132513	-0.48530953659268145	0.4434866228733123	-1.094304791987641	0.2738213243337896	0.6862646941115602
slr0261	ndhH	NADH dehydrogenase subunit 7	2007.490492279059	0.19991951446007808	0.18246766678060877	1.0956435076273139	0.27323481392027155	0.6862646941115602
slr0423	rlpA	hypothetical protein	210.90802027182144	-0.3474316989298827	0.31711639880110076	-1.0955967595601892	0.273255280428778	0.6862646941115602
slr1281	ndhJ	NADH dehydrogenase subunit I	2246.086358028312	-0.16893881941847183	0.1541084170663739	-1.0962335648786175	0.27297657438617	0.6862646941115602
slr1467-as	slr1467-as	asRNA	91.78985513069559	0.3058394978766435	0.2793240205223902	1.0949273080942492	0.27354848420791794	0.6862646941115602
slr1787_5'UTR	slr1787	5'UTR of thiamine-monophosphate kinase	40.50900411958194	0.4251441995982033	0.38790901046463466	1.0959894927136873	0.273083372722135	0.6862646941115602
slr0742	slr0742	hypothetical protein	246.7824228713612	0.17961923347664474	0.16428847535729227	1.093316089798821	0.2742550408697621	0.6869613772155143
sll0473	sll0473	unknown protein	182.8655768832995	-0.23858294156438306	0.21834819386013699	-1.092671926185968	0.2745378701458868	0.6871193295616354
sll0764	urtD	urea transport system ATP-binding protein	299.69146312821664	0.2502096962719371	0.2293641234873049	1.0908841909000035	0.2753238442950477	0.6871193295616354
sll1263	sll1263	cation efflux system protein	873.2287780617678	0.22540822361967905	0.20669649725803846	1.0905275445392817	0.27548082669675555	0.6871193295616354
sll1515-as2	sll1515-as2	asRNA	112.33270392007788	-0.40296864321982795	0.37016742881629583	-1.088611833051931	0.2763250963931824	0.6871193295616354
sll1737_5'UTR-2	ycf60	5'UTR-2 of hypothetical protein YCF60	54.722642522709144	0.475000128087997	0.43581925124921655	1.0899016661757686	0.27575646258583875	0.6871193295616354
slr0021	sppA	protease	229.3717549585157	0.2603923513652489	0.23850336380498247	1.091776431204402	0.2749313809181396	0.6871193295616354
slr1055	chlH	magnesium protoporphyrin IX chelatase subunit H	2794.872369620886	-0.1540954054023228	0.14136132113574784	-1.090081814206777	0.27567710638747334	0.6871193295616354
slr1147-as	slr1147-as	asRNA	31.68644379032281	-0.5446412080533368	0.5002314982898304	-1.0887783154706019	0.2762516563102559	0.6871193295616354
slr1438	slr1438	Aldose 1-epimerase	1912.9023339951987	0.27229518776405515	0.24948650102570102	1.0914225284517678	0.2750870038692374	0.6871193295616354
slr1646-as	slr1646-as	asRNA	18.5710493187153	-0.5028376197947524	0.46192455419226974	-1.088570882909708	0.27634316269379755	0.6871193295616354
slr1808_5'UTR	hemA	5'UTR of transfer RNA-Gln reductase	216.13129675897883	0.3830418742209676	0.3509982563708887	1.0912928120537995	0.27514405959176946	0.6871193295616354
ssl0350	ssl0350	unknown protein	74.21764567018049	-0.3160957567699545	0.2901629392382245	-1.0893732935012734	0.275989303532576	0.6871193295616354
ssr1604-as	ssr1604-as	asRNA	39.660818045198134	0.4392047495128944	0.4027460141547241	1.090525378468833	0.2754817803065979	0.6871193295616354
sll1503	sll1503	unknown protein	421.46278291513954	-0.3148624212241148	0.28939162442362365	-1.0880149757313153	0.27658849637173644	0.6873418915468897
sll0361	sll0361	hypothetical protein	214.53016219151436	-0.23228153156444128	0.21397852650605048	-1.0855366440607452	0.27768404304484395	0.6882636472728006
sll0643	ureG	urease accessory protein G	254.77838572930185	0.18764353610087478	0.17269157141911354	1.0865819018200582	0.2772216269717196	0.6882636472728006
sll1940	sll1940	hypothetical protein	128.4805996515685	-0.24725410709595191	0.22776068064931695	-1.085587320827553	0.27766161182356036	0.6882636472728006
slr1311-as	slr1311-as	asRNA	55.25098708783809	0.45596552545626173	0.4196842039390403	1.0864490995293483	0.2772803488380349	0.6882636472728006
slr2100	slr2100	two-component response regulator	176.49757796266255	-0.24158430481630092	0.22257399623676324	-1.0854111841498117	0.2777395810803866	0.6882636472728006
slr2001	cphB	cyanophycinase	336.7135824761482	0.4005866367178535	0.3692479160863436	1.0848717603166695	0.27797845699619667	0.6884688230265151
sll1572	dnaE	DNA polymerase III alpha subunit [Contains: Ssp dnaE intein]	264.2480664792532	-0.2228520699092703	0.20559113893359007	-1.0839575628853142	0.27838361520526844	0.6888991487636287
sll1929	comE	competence protein ComE	534.7739791884567	-0.17681335754429087	0.16314581316716048	-1.0837750237765924	0.27846456183304236	0.6888991487636287
sll0777	sll0777	putative carboxypeptidase	136.9974140751538	-0.38068289116633186	0.3515158694959567	-1.0829749783763623	0.27881952940256843	0.6890044505292602
sll1489	cpmA	circadian phase modifier CpmA homolog	116.68683186803854	0.34855008961045336	0.32180439451066717	1.0831116527804272	0.2787588673268655	0.6890044505292602
6803t22	6803t22	tRNA	176.29078743474514	0.31060683922389043	0.2869268215220685	1.082529815707733	0.27901717431220496	0.6890936483131408
ncl1080	ncl1080	ncl1080	32.88963068990643	0.45387057747071535	0.41980905525163315	1.081135749200707	0.2796367332760195	0.6890936483131408
slr0503	ycf66	hypothetical protein YCF66	1167.2514138008771	0.18795732693512146	0.1737732357865745	1.08162414128012	0.279419572956424	0.6890936483131408
slr1744-as	slr1744-as	asRNA	37.703615961785424	0.41322718774008627	0.38192246734847257	1.0819661660884976	0.27926756216045046	0.6890936483131408
slr2105	slr2105	hypothetical protein	807.2991588754184	-0.1464460555977817	0.1354363061375647	-1.081290975619449	0.2795677004385245	0.6890936483131408
slr7012	slr7012	Cas7/Csc2; parf of CRISPR1 effector complex	75.86153770303528	0.3871519451669467	0.35839235988493867	1.0802460892058112	0.2800326094945788	0.6896838863654869
sll0445-as	sll0445-as	asRNA	25.283723561092003	0.5347246157885076	0.4958386326485115	1.0784246740361625	0.28084428065299283	0.6897573062140041
sll1367	sll1367	hypothetical protein	987.3935113343015	-0.27055490754612216	0.25068082785392715	-1.0792804135136163	0.28046274159413864	0.6897573062140041
sll1667	mom72	periplasmic protein;  similar to mitochondrial o uter membrane 72K protein	287.68081215990816	-0.2153838255111262	0.19955798767337282	-1.0793044569263566	0.2804520267120182	0.6897573062140041
sll1771	pphA	protein serin-threonin phosphatase	221.59433089951153	0.4279145556252405	0.3966367166145504	1.078857649079134	0.28065119085412754	0.6897573062140041
slr7096	slr7096	hypothetical protein	433.742388706949	-0.24172949878327188	0.2241463008495008	-1.0784451845385439	0.2808351317428213	0.6897573062140041
sll0509	sll0509	similar to 5'; 5'''-P-1; P-4-tetraphosphate phosp horylase II	163.81638588301112	-0.23879532922662725	0.22180090558492951	-1.0766201724780173	0.28164998839232025	0.6913511957699079
sll0658	sll0658	hypothetical protein	63.06435129730828	0.4519644814839629	0.42030193987133724	1.0753328467204273	0.28222573533187706	0.691544484473309
slr0312	slr0312	two-component response regulator NarL subfamily	349.1425486736778	0.24584793599980553	0.2287612839089991	1.0746920623928806	0.2825126186853101	0.691544484473309
slr1866	slr1866	unknown protein	45.37982754193309	-0.3370300151281637	0.31337439390436667	-1.0754867713633811	0.2821568516942364	0.691544484473309
slr1956	slr1956	unknown protein	75.91732069086079	0.29300062850036596	0.27246103628781687	1.0753854293898077	0.28220220249886574	0.691544484473309
ssr2848-as2	ssr2848-as2	asRNA	70.11328035082035	-0.47912848187607787	0.445747248060609	-1.0748882555320454	0.2824247607373358	0.691544484473309
6803t42	6803t42	tRNA	32.65919160353854	-0.6835410984509387	0.6365202206005725	-1.0738717739493033	0.28288015564004004	0.6920601034543631
ssr1513-as	ssr1513-as	asRNA	53.15666722285327	-0.3117636096504856	0.29043594590539173	-1.0734332786480956	0.2830767598991112	0.6921571995094121
sll0250	dfp	pantothenate metabolism flavoprotein	990.415330224653	-0.20107975099508016	0.18739303943827335	-1.0730374596507635	0.2832543092491869	0.692207622215049
sll0318	sll0318	hypothetical protein	410.012644793814	0.1917119593346946	0.17899877209478518	1.0710238796117406	0.28415869259440063	0.6926278927268327
slr0357	hisS	histidyl-tRNA synthetase	282.58050861448993	-0.2423368457741524	0.2261015565562346	-1.0718052961032132	0.2838074938350995	0.6926278927268327
slr0738	trpE	anthranilate synthetase alpha-subunit	926.5564326059712	0.2385856045816164	0.22278842130420062	1.0709066619572922	0.2842114000987457	0.6926278927268327
slr0963	sir	ferredoxin-sulfite reductase	1088.305374777013	-0.15995189965374818	0.1492975008197303	-1.0713635444365712	0.28400599797338355	0.6926278927268327
ssl1533	ssl1533	unknown protein	330.4381609432341	0.30852363901733837	0.2880206421492012	1.0711858591632337	0.2840858685683577	0.6926278927268327
sll6109	sll6109	hypothetical protein	66.3351280638408	-0.4644634309557167	0.434041672106246	-1.0700894886471268	0.2845790300221004	0.6927583341211284
slr1303	slr1303	hypothetical protein	70.68342491851493	0.30204344890309504	0.2822326834068365	1.0701930239160198	0.2845324337840131	0.6927583341211284
sll0679	sphX	periplasmic phosphate-binding protein of ABC tr ansporter	325.46755546326847	-0.2694263957618876	0.2521982434704291	-1.0683119440262023	0.28537982250811156	0.6927960358190864
sll1151	sll1151	unknown protein	231.1886521461536	0.2979227366428022	0.27877162487063484	1.06869821051929	0.2852056781453958	0.6927960358190864
slr0150	petF;  fdx	ferredoxin;  petF-like protein	242.98297324559462	0.7816822665608444	0.7311305390052576	1.0691418629898364	0.2850057505739902	0.6927960358190864
slr0377	slr0377	unknown protein	1210.689973806437	-0.19272295837075806	0.18034121594269015	-1.0686573081108794	0.2852241151823122	0.6927960358190864
slr1028-as7	slr1028-as7	asRNA	64.91964559305349	0.31410809014406943	0.29374121050583074	1.0693361329966822	0.2849182345761199	0.6927960358190864
sll1121-as	sll1121-as	asRNA	109.21025166682128	0.26350271844763823	0.2468217074219471	1.067583241360431	0.2857085464785619	0.693113733162189
slr1990_5'UTR	slr1990	5'UTR of hypothetical protein	34.22338618651019	-0.3994799472811883	0.37428133469333913	-1.0673253252356152	0.2858249559333534	0.693113733162189
ncr1560	ncr1560	ncr1560	17.815294562372184	-0.5425414731690223	0.5089431224090949	-1.0660159245317804	0.28641644333235894	0.6941664459005688
sll0892	panD	aspartate 1-decarboxylase	296.42826639657517	0.21061630663054068	0.1976413068438315	1.0656492308916048	0.28658223563860297	0.6941868431641283
slr1795	msrA	peptide methionine sulfoxide reductase	362.2672174902407	-0.21627481770767276	0.20318625838989515	-1.064416557603329	0.2871400362760518	0.6951562568680925
ssl2233	rps20	30S ribosomal protein S20	1689.5491639929746	0.19653292454454824	0.18476011653660554	1.0637194229394753	0.28745582294998523	0.6955390208625261
ncr1020	ncr1020	ncr1020	110.34892200274373	0.25447180138800657	0.23954297297269264	1.0623221304722463	0.28808947105643534	0.6962623637684644
sll0737	sll0737	hypothetical protein	425.03486092583336	-0.18092614789533878	0.17025634308006166	-1.062669059033294	0.28793205708650366	0.6962623637684644
sll0995	sll0995	hypothetical protein	319.6358861557053	0.22187728633119924	0.20900277399954564	1.0615997198758786	0.2884174409502802	0.6962623637684644
slr1443	pknA	serine/threonine kinase	332.0734789314956	-0.1887540048214953	0.17790639267788153	-1.0609737063426075	0.2887018506761554	0.6962623637684644
slr1567	slr1567	unknown protein	165.04493117387685	-0.24570959740968493	0.23151747311381288	-1.0613004457287563	0.2885533832517763	0.6962623637684644
slr5088	slr5088	hypothetical protein	107.24611881922695	-0.3435285707912928	0.32373334590769376	-1.0611466972242125	0.288623238770671	0.6962623637684644
slr1723	lacG	permease protein of sugar ABC transporter	205.7057438599998	-0.23646497573441125	0.2231948634190577	-1.059455276488323	0.2893924869886847	0.6975465902224526
