locus_tag	localization	sense_tags	annotation	antisense_tags	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU1587	Chr	6803t15	NA	NA	1034.7973214832346	0.3452676882479158	0.18059170340713535	1.9118690489868537	0.0558929924782807	0.3182217101461025
TU2860	Chr	NA	NA	slr0423; ncr1390; ssr0706	98.50756404706706	-0.728671906459313	0.3811430165725769	-1.9118070508332665	0.05590094708233201	0.3182217101461025
TU3458	Chr	ncr1620	NA	sll1336	151.77855138096066	-0.5078770865722927	0.26543748434311343	-1.9133585741635257	0.055702163853704335	0.3182217101461025
TU672	Chr	slr1378; slr1379; slr1380	hypothetical protein ; quinol oxidase subunit I ; quinol oxidase subunit II	sll1298; sll1299; sll1300	1474.7385006662864	-0.2712192769587966	0.14194540103402115	-1.9107295832275073	0.056039341020534296	0.3184053467075812
TU946	Chr	slr1829; slr1830	putative poly(3-hydroxyalkanoate) synthase compone nt ; poly(3-hydroxyalkanoate) synthase	sll1736	924.8497551304115	-0.2563139798515098	0.13438684863782083	-1.9072846967510084	0.05648373079795625	0.3203236151112831
TU2236	Chr	NA	NA	ssr0657	319.46885757909644	0.39110263720041794	0.20545717886746603	1.9035725076937124	0.056965882164265576	0.32172120345993777
TU6092	pSYSX	sll6098	hypothetical protein	slr6097; ssr6099; slr6100; slr6101; slr6102	459.8079959300436	0.2918909982873053	0.15339166448967093	1.9029130380612085	0.0570518934135623	0.32172120345993777
TU8014	pSYSG	NA	NA	NA	175.38282883036285	-0.4385366587917061	0.23041762192520882	-1.9032253485111073	0.05701114690300142	0.32172120345993777
TU212	Chr	slr1109; slr1110; slr1772	similar to ankyrin ; hypothetical protein ; probable hydrolase; periplasmic protein	sll1686	1193.1255903904598	-0.2549496571031363	0.13415680270466823	-1.9003856082078858	0.0573825341728916	0.322091134459426
TU2286	Chr	sll0136	aminopeptidase	slr0164; slr0165	1002.5692842403645	-0.24279308357611526	0.12778914719869075	-1.89995073054688	0.05743958564526431	0.322091134459426
TU3441	Chr	NA	NA	sll1344	117.17541849308552	0.5960482184676699	0.31355819755719566	1.9009173515833393	0.057312838958862786	0.322091134459426
TU3254	Chr	ssr1169	salt-stress induced hydrophobic peptide	NA	936.9912005677954	0.281202864208716	0.14846830875441247	1.8940261835531864	0.058221534512314106	0.32548692617759295
TU366	Chr	slr1079	unknown protein	NA	224.58192988024405	0.6273121175924711	0.33125913767491294	1.8937201913750528	0.058262159785789136	0.32548692617759295
TU2785	Chr	sll0680; sll0681; sll0682; sll0683; sll0684	phosphate-binding periplasmic protein precursor (P BP) ; phosphate transport system permease protein PstC h omolog ; phosphate transport system permease protein PstA h omolog ; phosphate transport ATP-binding protein PstB homol og ; phosphate transport ATP-binding protein PstB homol og	NA	1122.506383139702	-0.23376771787911974	0.12390642412509051	-1.8866472786198565	0.05920778318920141	0.330154924846848
TU1023	Chr	sll1450; sll1451; sll1452; sll1453; ssl2814; sll1454	nitrate/nitrite transport system substrate-binding protein ; nitrate/nitrite transport system permease protein ; nitrate/nitrite transport system ATP-binding prote in ; nitrate/nitrite transport system ATP-binding prote in ; unknown protein ; ferredoxin-nitrate reductase	smr0013	3613.376626925766	-0.418213755799722	0.22214492219124343	-1.882616769604501	0.05975232209653512	0.33028572427056613
TU2936	Chr	slr0917	7-keto-8-aminopelargonic acid synthetase 	NA	56.35366637067249	-0.5457069541754712	0.28984353113801303	-1.8827639589983647	0.059732363353456684	0.33028572427056613
TU3066	Chr	NA	NA	sll0488	69.60045484672088	-0.6004579214748639	0.318592661959034	-1.8847198732784163	0.059467667809227555	0.33028572427056613
TU3286	Chr	ssl1263; sll0661; sll0662	hypothetical protein ; hypothetical protein YCF35 ; 4Fe-4S type iron-sulfur protein	slr0712	9684.707977516928	0.32630619739249195	0.17325234062386483	1.8834158096652263	0.05964403948046878	0.33028572427056613
TU3334	Chr	NA	NA	slr0040; slr0041; slr0042; slr0043; slr0044	147.82049080139151	0.4011949263071596	0.21312946816078585	1.8824000724503112	0.05978171609297247	0.33028572427056613
TU3227	Chr	NA	NA	slr0798	158.25637848083414	-0.38420313481420365	0.20428735055453037	-1.8806995820901227	0.060012796564809526	0.33095292223240547
TU2285	Chr	slr0164; slr0165	ATP-dependent Clp protease proteolytic subunit ; ATP-dependent Clp protease proteolytic subunit	sll0136	1697.543262466028	-0.2832300135365092	0.15078225058911987	-1.8784042049372782	0.06032589072885909	0.33206912327812343
TU1548	Chr	NA	NA	slr0261; slr0262; slr0263; slr0264	939.7458542482452	0.3078867912538867	0.16413760270585956	1.8757846232568096	0.06068486028003663	0.33282373096912227
TU2123	Chr	sll1535	galactosyl-1-phosphate transferase	slr1629	5966.87234386207	0.384493571398977	0.20493733095401678	1.8761519417135792	0.06063441902641616	0.33282373096912227
TU3094	Chr	sll0473	unknown protein	slr0517	749.1764893781933	0.37421800322845944	0.19959655801199447	1.8748720266306964	0.06081033126583764	0.33290327335312575
TU2706	Chr	sll0065; sll0066; sll0067	acetolactate synthase small subunit ; unknown protein ; glutathione S-transferase	NA	2176.7360391890843	-0.2291627403448207	0.1224569508720448	-1.8713738886433053	0.06129327551533313	0.3345618751431261
TU298	Chr	NA	NA	sll1191; sll1192	422.3903650814087	-0.5003344241378322	0.267406502886036	-1.8710630397461427	0.06133634377623979	0.3345618751431261
TU1155	Chr	sll1267	unknown protein	NA	1506.115467105161	-0.3869721916633446	0.2072918455209717	-1.8667989118954256	0.06192967451929581	0.33657431803965115
TU3319	Chr	NA	NA	slr0033	196.48313586021135	0.3354492811498603	0.1796316710140855	1.8674283841826345	0.06184178910725415	0.33657431803965115
TU2516	Chr	sll0751; sll0752	hypothetical protein YCF22 ; hypothetical protein	NA	583.6042111446291	0.2965795333832974	0.15913386733611645	1.8637109645357484	0.06236230479838792	0.3383126842588856
TU2799	Chr	NA	NA	sll0616	453.25486336926804	-0.295627873705827	0.15892258912828827	-1.8602004619191366	0.06285716973839703	0.3398093952356672
TU6049	pSYSX	sll6055; sll6054; sll6053	sll6055; sll6054; sll6053	NA	244.27274747416115	-1.3430912294554738	0.7220350139728615	-1.8601469505825867	0.06286473811859844	0.3398093952356672
TU1029	Chr	slr1748	probable phosphoglycerate mutase	ssl3177	228.34920645266152	-0.3359855095061293	0.18078569178657122	-1.8584740096731833	0.0631017308765127	0.3404751420632918
TU1659	Chr	slr1524	transposase	sll2001; ssl2749; sll1411; ncl0780	100.21975473308565	-0.4461333731921107	0.24015657894917022	-1.8576770836102559	0.06321488470975117	0.3404751420632918
TU165	Chr	slr1411	hypothetical protein	sll1321; sll1322; ssl2615; sll1323; sll1324; sll1325; sll1326; sll1327; sll0216	577.2374362853442	-0.26283044492583374	0.14175206774722993	-1.8541559858901593	0.06371684694607417	0.3413402514968259
TU2011	Chr	slr1171; smr0014	glutathione peroxidase-like NADPH peroxidase;gluta thione peroxidase ; hypothetical protein	sll1087; sll1089	1098.0393514416471	-0.3407924646688694	0.18373703076245876	-1.8547837812262085	0.06362710900758556	0.3413402514968259
TU7083	pSYSA	NA	NA	slr7091; slr7092	109.34414007372911	0.47459380448895117	0.2559393550682909	1.8543213268718204	0.06369320274115557	0.3413402514968259
TU1273	Chr	ssl3364	CP12 polypeptide	ssr3188	10129.036618119728	0.24418410812381366	0.13195363143213146	1.8505296555586377	0.0642372478609643	0.34351469444365934
TU2643	Chr	sll0202	tRNA uridine 5-carboxymethylaminomethyl modification protein GidA	slr0222	595.253690653872	0.42812840505381355	0.2324478353216423	1.8418257346273177	0.06550064446879447	0.346852633347009
TU2792	Chr	6803t33	NA	NA	590.0131424566304	0.30050294481130346	0.1632578743780137	1.8406643229686253	0.0656707652470337	0.346852633347009
TU2998	Chr	sll0830	elongation factor G	NA	443.9282950300372	0.5383764714195212	0.2922240361558444	1.8423415079121093	0.06542521183891839	0.346852633347009
TU443	Chr	ncr0220; slr1597	ncRNA; chromosome partitioning ATPase; ParA family	sll1514; sll1515	418.3293311591588	-0.281373284671628	0.15280321584852866	-1.8414094435718469	0.06556157995251674	0.346852633347009
TU5035	pSYSM	NA	NA	slr5029	91.25689520571896	-0.49901545933449454	0.2710680608035762	-1.8409231167079314	0.06563282625997623	0.346852633347009
TU5096	pSYSM	sll5083	unknown protein	NA	284.6896431728411	-0.4672938041555438	0.2538545292821141	-1.8407936446004078	0.06565180452412679	0.346852633347009
TU517	Chr	slr1763	probable methyltransferase	sll1642	809.0846550250379	-0.28925033751959456	0.15689048104629888	-1.8436449145326788	0.06523490581625785	0.346852633347009
TU1954	Chr	ncr0840; slr1279; slr1280; slr1281	ncRNA; NADH dehydrogenase subunit 3 ; NADH dehydrogenase subunit NdhK ; NADH dehydrogenase subunit I	NA	7380.853950155066	-0.2424182091848598	0.13176594893292837	-1.8397636957652523	0.06580293754262809	0.34693991674496355
TU265	Chr	NA	NA	slr1799	123.98863290214953	0.4494124874742384	0.2445806322763728	1.8374819105316906	0.06613878453298465	0.3480988659630771
TU1119	Chr	NA	NA	slr1448	271.3808328856265	0.45030906622493333	0.2452165167338025	1.8363733088736895	0.06630246431654375	0.3483491995615258
TU1818	Chr	sll1898; sll1899	hypothetical protein ; cytochrome c oxidase folding protein	NA	2706.321230775569	0.282213423224592	0.15386325514950203	1.8341833659399565	0.06662677974847318	0.3484915663733758
TU226	Chr	NA	NA	sll1679; sll1680; sll1681	188.33772482786696	0.39647614004676207	0.21619955016432343	1.8338435012719434	0.06667722827423095	0.3484915663733758
TU5077	pSYSM	sll5063	unknown protein	NA	1205.4715198656165	-0.3444517820209951	0.18783109087241787	-1.8338379467484434	0.06667805303277258	0.3484915663733758
TU273	Chr	Sll1651; sll1652	hypothetical protein; hypothetical protein	NA	624.8772916929622	0.30108547214141107	0.16440864145884498	1.8313238858358867	0.06705221451663251	0.3492302839407943
TU893	Chr	slr1205; slr1206; slr1207; ncr0370	similar to chlorobenzene dioxygenase; ferredoxin c omponent ; hypothetical protein ; hypothetical protein ; ncRNA	NA	2857.0696494817093	-0.22856446128724464	0.12478238474253317	-1.8317045451475207	0.06699545114337553	0.3492302839407943
TU5080	pSYSM	NA	NA	ssl5064	52.08886079573593	-0.5673188470260835	0.31006289886011934	-1.8296895536735005	0.0672963738505318	0.3498944914239088
TU2195	Chr	sll0263	unknown protein	NA	337.94952132897834	0.4281208903281031	0.23418394597540584	1.8281393651683733	0.06752863831394346	0.35049466252911826
TU1648	Chr	NA	NA	slr1516; ssr2553	62.97102400235923	0.5404806498361967	0.29580172244116254	1.827172084651072	0.06767389966743628	0.35064196718878904
TU3604	Chr	ncr1690	NA	ssl1376; ssl1377	93.95124110079473	0.5303122433868809	0.29052145057541184	1.8253806813112603	0.06794360252528679	0.3514324268549317
TU1879	Chr	NA	NA	slr1984	50.895835164687725	-0.5194252939652345	0.2848570998337758	-1.8234591810010619	0.0682338739795705	0.3523263716673175
TU2588	Chr	slr0014	Mg2+ transport ATPase	NA	274.99548776096594	0.36101219708969884	0.19842001353446803	1.8194343940359954	0.06884518341522804	0.35487207945993837
TU2684	Chr	slr0439	unknown protein	NA	234.0700025880342	0.4913019724128738	0.27065974039235163	1.815201520923195	0.06949294606721725	0.35709771019530007
TU3165	Chr	slr0118; slr0119	thiamine biosynthesis protein ThiC ; hypothetical protein	sll0092; ssl0172	2109.3141512995967	-0.27020816058654495	0.14887027524531518	-1.815057842415376	0.06951502091801842	0.35709771019530007
TU2015	Chr	slr1174; SyR49	hypothetical protein ; ncRNA	sll1085	1465.7531960415013	-0.28080257132113634	0.1552400861883564	-1.8088277210850814	0.070477772200096	0.36104362844950744
TU3653	Chr	sll1544	response regulator like-protein	slr1666; ssr2781	101.17436442298334	-0.5771775341627357	0.3191415849532172	-1.8085312644146447	0.0705238554238038	0.36104362844950744
TU3148	Chr	sll0102	hypothetical protein	NA	94.08694818039602	0.6773305889251487	0.3747047929206307	1.807637910488697	0.07066287386865908	0.3611390487324996
TU7035	pSYSA	sll7044; sll7043; ssl7042	sll7044; sll7043; ssl7042	NA	391.1977758172018	0.389885675550078	0.21590050242825817	1.8058581205925335	0.07094050416263703	0.3613560705161056
TU714	Chr	NA	NA	slr1702; slr1703	76.99454422194282	-0.43746069705225016	0.24225025652396082	-1.8058213986204024	0.07094624184466206	0.3613560705161056
TU240	Chr	NA	NA	slr1790; slr1791	47.55060770328007	0.5457595790148032	0.30240927051654226	1.8047051867245891	0.07112082776182024	0.3616313276024758
TU1517	Chr	ncr0580	NA	sll1595; sll1596	120.63769414672147	-0.5632113625910337	0.3123580897896396	-1.803095168658297	0.07137326979340733	0.3617702426408223
TU2617	Chr	sll0210	UDP pyrophosphate phosphatase	NA	182.0448732982905	-0.358128998564205	0.19871485447035575	-1.8022256037111237	0.07150991796200254	0.3617702426408223
TU3454	Chr	slr1426	recombination protein RecR	sll1338; sll1340	416.3280925868963	-0.3730223811696749	0.2069384379618386	-1.8025765770903506	0.07145473831390084	0.3617702426408223
TU992	Chr	NA	NA	slr1536	594.889833129713	0.3103999718230414	0.17230719139267767	1.8014336448422437	0.07163455716227955	0.3617906927387856
TU1010	Chr	sll1461; sll1462	hypothetical protein ; putative hydrogenase expression/formation protein HypE	NA	670.1751378618443	0.2789815839264348	0.15498392868901867	1.800067828234128	0.07184992877999229	0.36226854847054935
TU2454	Chr	NA	NA	slr0368; slr0369	159.37310290201953	0.46526129131676536	0.25881788706234243	1.7976396322434087	0.07223413356134949	0.36298559578567585
TU639	Chr	NA	NA	slr1022	642.4474689658548	0.31159876803285913	0.17328337558974322	1.7982034743516557	0.07214476919791482	0.36298559578567585
TU126	Chr	slr0240; slr0241	transcriptional regulator ; hypothetical protein	NA	2375.5081588434355	-0.20755817754674832	0.11586378810025887	-1.7913981663291103	0.07322942297936155	0.36432548745951016
TU1910	Chr	NA	NA	slr1476	1118.6576227939217	0.24893080000653592	0.1388928150060401	1.792251096615117	0.07309275304570755	0.36432548745951016
TU2605	Chr	NA	NA	sll0006	98.00494250413044	0.5223573893701566	0.291567622438835	1.7915479949415052	0.07320539995288473	0.36432548745951016
TU2948	Chr	sll0554; sll0555; 6803t35; ncl1410; sll0556	ferredoxin-thioredoxin reductase; catalytic chain ; methionine aminopeptidase ; tRNA-OTHER; ncRNA; Na+/H+ antiporter	slr0559	3815.2891046654127	-0.2480087217212266	0.13817145958382715	-1.7949345144665159	0.07266413408741199	0.36432548745951016
TU3110	Chr	slr0615; ncr1520	ATP-binding protein of ABC transporter ; ncRNA	NA	2321.9502165329077	-0.382039172053493	0.21307899780774872	-1.7929461654319832	0.07298153255612552	0.36432548745951016
TU762	Chr	sll1924	cAMP receptor protein sycrp1 homolog	slr2008; slr2009; slr2010; ssr3409; ssr3410; slr2011; slr2012; slr2013	83.12042565678202	0.4479890781990651	0.24976270777818652	1.7936587979215968	0.07286764545188366	0.36432548745951016
TU368	Chr	NA	NA	ssr1768; slr1081; slr1082; slr1083; slr1084; slr1085; slr1087	255.09179662216994	0.4343738949618456	0.24313908606061907	1.7865243388039558	0.07401440003624088	0.3676211922329845
TU178	Chr	sll1040; sll1041; sll1318	unknown protein ; similar to sulfate transport ATP-binding protein C ysA ; hypothetical protein	NA	1376.4658079840021	-0.46924486082619243	0.2628639678859189	-1.7851243158204222	0.07424115466321622	0.36813795700768376
TU1689	Chr	sll1237	protoporphyrinogen oxidase	NA	351.2354851369743	0.3100749748893638	0.17387524198857524	1.783318725214127	0.07453443494642951	0.36837447255236994
TU1803	Chr	slr1350	fatty acid desaturase	SyR7; sll1247	1552.1175705036298	-0.23917064235974675	0.13407859401817365	-1.7838092956682439	0.07445465858119435	0.36837447255236994
TU2616	Chr	NA	NA	slr0213; slr0214	902.2119854105808	0.5107223509245007	0.2865272473885198	1.7824564873998912	0.07467482093999449	0.36846128753286755
TU1407	Chr	ssl1577	hypothetical protein	slr0869; slr0870; slr0871; ssr1473; slr0872	639.1596012291419	0.3654460221403131	0.20537824367558574	1.7793804036885692	0.07517741700375319	0.3703321034667645
TU1540	Chr	sll0253	hypothetical protein 	NA	314.78659087289304	0.6338279491560107	0.3571485870723233	1.7746897848644136	0.07594912293593593	0.3722996222349801
TU2442	Chr	NA	NA	sll0350	95.84579796317352	0.46455067947445994	0.2617536364613803	1.7747630396072867	0.07593702149267065	0.3722996222349801
TU3523	Chr	ncl1710; sll0624; sll0625; sll0626	ncRNA; unknown protein ; unknown protein ; putative neutral invertase	NA	1234.6160166898692	-0.2553096212410908	0.14377517352639052	-1.775755959663145	0.07577314947496525	0.3722996222349801
TU1404	Chr	slr0865	hypothetical protein	NA	90.97764854673362	-0.5028355413139206	0.28355646285356256	-1.773317159671302	0.07617616721052532	0.3728034284365024
TU1943	Chr	ncl0920	NA	slr1270; slr1271	151.8822692802745	-0.4521600770267043	0.25579322807209043	-1.767678059480416	0.07711473996406677	0.3755587985262992
TU2387	Chr	slr0337	hypothetical protein	NA	821.2183106359918	-0.28877581365794536	0.16328279146657848	-1.768562449626257	0.07696692187259761	0.3755587985262992
TU3263	Chr	sll0676; ssl1277	hypothetical protein ; putative transposase	NA	161.50513278905615	-0.3582454848824173	0.202595755809053	-1.7682773434803074	0.07701454963057969	0.3755587985262992
TU1049	Chr	slr1224	cytoplasmic membrane protein for maltose uptake	NA	297.98226734725193	-0.30214743456968546	0.1711751158616703	-1.7651364396554943	0.07754083772915918	0.3766862940738272
TU2206	Chr	ncl1060	NA	ssr0482; slr0287; ncr1020	53.76746245879176	0.5370558955305549	0.3043154356817291	1.7648000481061348	0.07759737657920841	0.3766862940738272
TU3197	Chr	slr0309	probable methyltransferase 	NA	88.39263205537848	0.44449201847055403	0.25236619617001094	1.7612977697342402	0.07818801734798962	0.37771989056999816
TU5092	pSYSM	sll5080; sll5079	sll5080; sll5079	NA	403.36218230385975	-0.31887840052380567	0.18092389259507985	-1.7625002201200564	0.07798481922429039	0.37771989056999816
TU908	Chr	ncl0400; sml0012; sll1112	ncRNA; hypothetical protein ; 3-dehydroquinate dehydratase	slr1215	7659.845632719662	0.28139139264686636	0.15976159651879646	1.761320610073897	0.07818415362249528	0.37771989056999816
TU2926	Chr	ssr1528	hypothetical protein	NA	1464.684955569229	-0.2523589423018445	0.143872913170066	-1.754040678967429	0.0794235370697389	0.38307172220131297
TU654	Chr	NA	NA	slr1028	103.72156040149503	0.5497312382250695	0.3135941656474298	1.7530021232701307	0.07960164262165519	0.38331449095500086
TU1016	Chr	sll1457	RfbJ protein	ssr2611; slr1550	291.02216309470873	-0.335182655339429	0.19163739578159225	-1.7490461815784337	0.08028303693306682	0.38535857727872075
TU2513	Chr	slr0780	NrdR family transcriptional regulator	sll0753; ssl1417; sll0754; sll0755; sll0756	1746.7886675847687	0.3498211558196163	0.19996538613790463	1.7494085480292314	0.08022042433740276	0.38535857727872075
TU2346	Chr	slr1949	hypothetical protein	ncl1100	1044.2720686843656	0.3743054776448695	0.21444387538211285	1.7454705898123821	0.08090298752110396	0.3873585371917079
TU2358	Chr	ssl1807	hypothetical protein	slr0994	482.21778230576086	-0.33033910923638254	0.1892892925259906	-1.745154756659175	0.08095793427306694	0.3873585371917079
TU1253	Chr	sll1768	binding protein-dependent transport system protein OppB	NA	330.95805834422845	-0.3314999152569544	0.19058980683569096	-1.7393370650862938	0.08197549127353754	0.38914167244108067
TU1728	Chr	slr0807	DNA-binding.iron metalloprotein.AP endonuclease	sll0819; sml0008	141.93268754935502	0.39745238976620667	0.22825407205049694	1.7412718476202158	0.08163593850096777	0.38914167244108067
TU2462	Chr	slr0373; slr0374	hypothetical protein ; hypothetical protein	NA	75023.03955873787	-0.43679747262315805	0.2510274374245931	-1.7400387666960468	0.08185221106002848	0.38914167244108067
TU3295	Chr	NA	NA	sll0741; sll0742; sll0743; sll0744; sll0745	511.4908919573248	0.2580778609640091	0.14837893051030218	1.7393160880485679	0.08197917899425432	0.38914167244108067
TU990	Chr	NA	NA	NA	73.05800552430375	0.46984991232259377	0.26997719413614923	1.7403318596075523	0.08180076284052036	0.38914167244108067
TU1869	Chr	slr1978	hypothetical protein	NA	266.57699050751336	-0.30648069528049393	0.17631468072597797	-1.7382596504077579	0.08216507267945583	0.38935372412727687
TU3448	Chr	slr1423; slr1424; slr1425	UDP-N-acetylmuramate-alanine ligase ; UDP-N-acetylenolpyruvoylglucosamine reductase ; hypothetical protein	sll1341	3630.1868167237744	0.2275657394734584	0.13096644775516914	1.7375880874380405	0.08228342036556452	0.38935372412727687
TU492	Chr	NA	NA	ncl0170; sll1009	50.88007437286465	-0.4982183238133205	0.28760204024496927	-1.7323184612631943	0.08321687675575652	0.39315059884609377
TU1450	Chr	sll1960	hypothetical protein	NA	232.40517869978845	-0.31937403486133836	0.18524638749712063	-1.724050002682522	0.08469881675761733	0.395788863353352
TU1781	Chr	slr1336	H+.Ca2+ exchanger	sll1258	1028.444655840224	-0.22121840801282036	0.12814290625483252	-1.7263414298790167	0.08428600607910657	0.395788863353352
TU2026	Chr	slr1676; slr1677	hypothetical protein ; hypothetical protein	NA	701.7007931261423	-0.42440290021498145	0.24568937605481342	-1.727396222945745	0.08409652850997598	0.395788863353352
TU2452	Chr	slr0366	unknown protein 	NA	257.7170118026912	-0.3226506620620018	0.18707823606809182	-1.7246830462126286	0.08458460800779341	0.395788863353352
TU2457	Chr	NA	NA	slr0370	66.89169301901563	-0.4665743354200395	0.2705733622577299	-1.724391239133187	0.08463723806430956	0.395788863353352
TU2800	Chr	sll0615	transmembrane protein FT27	NA	132.2322288376119	0.5603358055759761	0.32484889841282166	1.72491213088214	0.08454330906249712	0.395788863353352
TU3594	Chr	slr0749; ssr1251; slr0750	light-independent protochlorophyllide reductase ir on protein subunit ChlL ; hypothetical protein ; light-independent protochlorophyllide reductase su bunit ChlN	sll0733	678.515589549706	0.579961321181314	0.3362081468061657	1.7250067456446245	0.08452625685560601	0.395788863353352
TU1256	Chr	ssl3379	ATP-dependent Clp protease adaptor	NA	149.73117713961926	-0.3420948487047074	0.19856517653384342	-1.7228340571912961	0.08491853802764848	0.3961984666919836
TU1497	Chr	ncl0660; sll1608; sll1609	ncRNA; hypothetical protein ; hypothetical protein	slr1715; slr1716	1233.371877040533	-0.25591658275694706	0.14872841188890523	-1.7206973402506816	0.08530575928362662	0.39738707740819856
TU1340	Chr	sll1688	threonine synthase	NA	8019.990736922351	-0.30614532060417454	0.1781624999906996	-1.7183488142575225	0.08573301062597889	0.3979219898989285
TU1749	Chr	ssr1386; slr0815; slr0816	NADH dehydrogenase subunit NdhL ; hypothetical protein ; hypothetical protein	sll0811	3037.876156617427	-0.2713610112656317	0.15785588631321404	-1.7190427142336866	0.08560659451358085	0.3979219898989285
TU2283	Chr	slr0161; slr0162; slr0163	twitching motility protein PilT ; a part of pilC; pilin biogenesis protein; required for twitching motility ; a part of pilC; pilin biogenesis protein; required for twitching motility	NA	1865.590523977554	0.4100886848564639	0.2387178904237568	1.7178799801242401	0.08581850915486891	0.3979219898989285
TU1991	Chr	sll1095	hypothetical protein	NA	49.58871324292746	-0.5379199767038805	0.31348183402328283	-1.7159526273025705	0.08617071327605724	0.3981554332844124
TU3248	Chr	NA	NA	NA	218.8649795188419	-0.28879243541644317	0.16825858018293535	-1.716360824526512	0.08609602208532766	0.3981554332844124
TU383	Chr	sll1018	dihydroorotase 	NA	176.86637010957332	-0.376819866389753	0.21966537577121836	-1.715426771591947	0.08626701054495603	0.3981554332844124
TU1679	Chr	slr2128	hypothetical protein	NA	184.89061823099536	0.43062237825441096	0.2517198077402774	1.7107210676830162	0.08713261664460165	0.40030298611608717
TU2508	Chr	sll0760; sll0761; sll0762; sll0763; ncl1210	hypothetical protein YCF38 ; unknown protein ; unknown protein ; hypothetical protein ; ncRNA	NA	4161.1083837916085	-0.23210103593777082	0.1356644860055235	-1.7108459462878218	0.08710955523481441	0.40030298611608717
TU7037	pSYSA	NA	NA	sll7044; sll7043; ssl7042	117.55256349941446	0.4784020187609603	0.279473865529886	1.7117951900579467	0.08693441879742529	0.40030298611608717
TU1153	Chr	sll1268	unknown protein	slr1369	2656.0395661253706	-0.2984163499488133	0.17482024647254144	-1.706989642047466	0.08782397762963354	0.4010227289024363
TU1603	Chr	NA	NA	slr2098	65.80013901261601	0.549315453669954	0.3214468159554951	1.7088844138559074	0.0874723621535669	0.4010227289024363
TU2127	Chr	slr1634	hypothetical protein	ssl2982; sll1532	354766.2411107709	0.4062327312876305	0.23791440231143587	1.707474315724114	0.08773392772756831	0.4010227289024363
TU534	Chr	slr1847; slr1848	hypothetical protein ; histidinol dehydrogenase	NA	3251.808926801357	0.3212221992561648	0.18802376981284424	1.7084127159874736	0.08755978943489734	0.4010227289024363
TU2958	Chr	sll0546; sll0547	probable translation initiation factor ; unknown protein	slr0569	1633.5673144666064	0.2661253112921018	0.1560278676345299	1.7056267917181143	0.08807758785579525	0.40156954949450724
TU929	Chr	NA	NA	sll1747; ssl3712	137.88415836953303	0.3886180061990904	0.2284540319091952	1.7010774681952492	0.08892844127834164	0.40422018762882567
TU949	Chr	sll1735	secreted protein MPB70	NA	3611.352332275726	-0.3036469636063037	0.17846564780231616	-1.701430876729	0.0888621074177451	0.40422018762882567
TU2696	Chr	slr0049; ssr0102; slr0050	hypothetical protein ; hypothetical protein YCF40 ; hypothetical protein YCF56	sll0072	1715.2286973480736	-0.2083303483672207	0.1225608281221347	-1.6998118530956292	0.08916632126277027	0.40468829620016766
TU279	Chr	sll1201	hypothetical protein	NA	111.98578559666758	0.512792880031394	0.3020655314819874	1.6976212993105855	0.08957926018004463	0.4048346574615516
TU3051	Chr	NA	NA	sll0078	156.34476040809344	-0.34783172205125096	0.20490138436311328	-1.697556720431159	0.08959145720221964	0.4048346574615516
TU986	Chr	sll1712; sll1713	DNA binding protein HU ; histidinol-phosphate aminotransferase	NA	3189.771681524006	0.4315191139729624	0.2542095866749872	1.697493472284621	0.08960340418482342	0.4048346574615516
TU2489	Chr	slr0769; slr0770; slr0771	hypothetical protein ; hypothetical protein ; hypothetical protein	NA	811.8739854856252	0.3386215445221824	0.1996223117494716	1.696311106481707	0.08982697823837953	0.4052344882934415
TU2075	Chr	slr0938	probable UDP-N-acetylmuramyl tripeptide synthet ase	NA	577.7402352882224	-0.2678826680071617	0.15848163384485905	-1.6903073340939783	0.09096917272128995	0.4097710482940989
TU5119	pSYSM	ssl5114; ssl5113	ssl5114; ssl5113	NA	310.88434260853006	0.28213025839008954	0.16718078080055349	1.687575910574737	0.09149266669007804	0.4108952096859792
TU909	Chr	sll1971	probable hexosyltransferase	slr1216; slr2070; slr2071	508.14954450320124	-0.30851461047528517	0.1828149839752829	-1.6875783580026307	0.09149219654408593	0.4108952096859792
TU1653	Chr	slr1519; slr1520	hypothetical protein ; oxidoreductase; aldo/keto reductase family	NA	303.30903887751026	0.44212368326068097	0.2624577848707585	1.684551606950409	0.09207511473458033	0.41289289118645883
TU3529	Chr	ssr1114; slr0664	hypothetical protein ; hypothetical protein	NA	156.7953632352627	0.5104816031523308	0.30331156026570005	1.6830271906060896	0.09236982783615234	0.41359624404247314
TU137	Chr	sll0224; sll0225	amino-acid ABC transporter binding protein ; unknown protein	NA	390.02393726305127	0.4898868426133817	0.29126175948411936	1.68194700011792	0.09257911765947612	0.4139155782092822
TU1398	Chr	sll0843	unknown protein	NA	547.8866156860257	-0.3576954752220728	0.21294128613067959	-1.6797845158245135	0.09299924889603509	0.41457444997991993
TU912	Chr	NA	NA	slr2070; slr2071	47.78131439199899	-0.5402596022750964	0.3216279100105881	-1.6797659203683875	0.0930028682788287	0.41457444997991993
TU526	Chr	NA	NA	slr1768	65.54854498528083	0.5201372579770288	0.31019855011820163	1.6767881660917812	0.09358391263504845	0.41654560520051237
