locus_tag	localization	sense_tags	annotation	antisense_tags	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU2949	Chr	NA	NA	sll0554; sll0555; 6803t35; ncl1410; sll0556	176.69949052777832	-0.40282151765769014	0.26276754914183403	-1.5329956799203512	0.12527691934199084	0.4517004702729812
TU454	Chr	slr1600	hypothetical protein	NA	294.8565010962862	0.3287396039220095	0.21458631612040022	1.5319690922768818	0.12553006199821426	0.4517004702729812
TU2763	Chr	NA	NA	slr0484	251.79775843383254	0.24725957920713215	0.16154409059765223	1.5306012017670527	0.12586798454231715	0.4524642126550351
TU1026	Chr	sll1634	hypothetical protein	NA	147.40418811926207	0.34249817896539136	0.2239907252761063	1.5290730388198202	0.12624633828127588	0.45338369446838783
TU821	Chr	NA	NA	sll1070	67.48446507889199	-0.44284741434393204	0.2897974793703142	-1.528127212514657	0.1264809562362041	0.453785700405159
TU1920	Chr	NA	NA	Norf6; sll1374	50.19750390898657	-0.441301956417909	0.2890415553820748	-1.5267768533647903	0.12681650918521878	0.45454870879469406
TU1315	Chr	NA	NA	slr1804; slr1805	1658.3976536728328	-0.20729526974792511	0.1358338718621256	-1.5260940949863702	0.12698643247126223	0.45471714783271927
TU1105	Chr	sll1355	hypothetical protein	NA	762.8490131588852	-0.2570487224092429	0.16859986689592565	-1.5246080981067174	0.1273568763322663	0.4556025972466664
TU3092	Chr	NA	NA	sll0474	93.49262422307535	0.35164708698504027	0.2310406954371073	1.52201362759819	0.12800566611652955	0.4574811197729882
TU2014	Chr	ncr0900; slr1173; ssr1951	ncRNA; hypothetical protein ; hypothetical protein	NA	2072.2450091634414	-0.27806531575594445	0.18282971661253675	-1.5208978108588138	0.12828548341373366	0.45753436953448245
TU3150	Chr	sll0100; sll0101	N-acyl-L-amino acid amidohydrolase ; unknown protein	ncr1530; slr0105; slr0106	400.40419224024	-0.3154178990137581	0.20744694983439776	-1.5204749901868992	0.12839163978826515	0.45753436953448245
TU868	Chr	NA	NA	sll1123; sll1124	77.48723918859031	-0.35959186064273263	0.23647342889900103	-1.5206438301206182	0.12834924144373577	0.45753436953448245
TU687	Chr	NA	NA	slr1390; slr1391	34.59802297581804	0.48408211376080423	0.31905755217196546	1.517225060072842	0.1292098712808298	0.46000703933377235
TU70	Chr	ssr1853	unknown protein	NA	278.3890791444481	-0.3906582833935026	0.25785056719068766	-1.5150569093167825	0.1297579928237812	0.46137582214414546
TU785	Chr	ncl0330	NA	NA	46.994907034210826	0.5034257614562198	0.3323560702404797	1.5147181187091328	0.12984380396108555	0.46137582214414546
TU1783	Chr	NA	NA	sll1258	42.233338803567925	0.47831123988775803	0.3163052645493116	1.5121823551349391	0.13048747852746034	0.46228543332765315
TU3001	Chr	slr0838	phosphoribosylaminoimidazole synthetase	sll0829	86.26581598154316	-0.42429470800071517	0.280666221069724	-1.5117412647078414	0.13059969662811505	0.46228543332765315
TU3589	Chr	NA	NA	slr0747	26.0294079045246	0.6222064859715378	0.41119891329680386	1.513152067895735	0.1302410363094812	0.46228543332765315
TU923	Chr	NA	NA	NA	75.45038505243544	0.3905860571481525	0.2582902811027844	1.5121980412136455	0.13048348919999345	0.46228543332765315
TU1624	Chr	sll1426	unknown protein	NA	1085.5301566257851	-0.2556951756614466	0.16921514914409122	-1.5110655101199912	0.13077176098012855	0.4624519539823093
TU3551	Chr	NA	NA	slr1560; slr1562; slr1563	71.21630155195118	-0.43069540110952426	0.2856721481610395	-1.5076562551933907	0.13164252688876782	0.4650866351113201
TU1116	Chr	sll1353	sensory transduction histidine kinase	NA	47.291413546961905	0.44684453114856704	0.2966322960375467	1.5063920453624746	0.13196656152228242	0.4657174489185687
TU1918	Chr	Norf6; sll1374	pseudogene; probable sugar transporter	NA	2545.614343256086	-0.18041044615914117	0.11979622287953676	-1.5059777497372029	0.13207288562194608	0.4657174489185687
TU1819	Chr	slr1959	unknown protein	NA	132.1354021930114	-0.40052435088380234	0.2665610014996737	-1.502561697436797	0.1329521067430882	0.4661597090351807
TU2003	Chr	slr1164	ribonucleotide reductase subunit alpha	NA	1188.5713792149509	0.2621462226878533	0.1743986765868209	1.5031434172457672	0.13280206483167817	0.4661597090351807
TU2999	Chr	NA	NA	sll0830	29.464982532793172	0.5908645521679425	0.39318493727208953	1.5027649743333273	0.13289966099996214	0.4661597090351807
TU311	Chr	sll1186	hypothetical protein	NA	502.9388910600051	-0.27433348184215117	0.18257828409479077	-1.502552634900014	0.1329544452641567	0.4661597090351807
TU3189	Chr	slr0306	unknown protein	NA	62.226732092481456	-0.4670912235833142	0.3104899697814482	-1.504368156923383	0.13248659861899276	0.4661597090351807
TU701	Chr	slr1398	unknown protein	NA	771.8371070875802	0.2738239253859573	0.18207103731256505	1.5039400523427469	0.13259680297066176	0.4661597090351807
TU1421	Chr	ssr2078; slr1246	putative transposase [ISY802_b] ; putative transposase [ISY802_b]	NA	46.16668688053527	-0.47557917384336246	0.3168225801041778	-1.5010898960767955	0.1333323118048188	0.46694101717272046
TU2648	Chr	slr0226	unknown protein	sll0198	3060.6171736898787	-0.37687813826383126	0.25113268387444637	-1.500713218404703	0.13342975267682225	0.46694101717272046
TU1028	Chr	NA	NA	sll1634	55.3600807572095	-0.3982565424408537	0.265890339947912	-1.4978225328489643	0.13417936484962165	0.469120482588611
TU2441	Chr	sll0350	hypothetical protein	ncr1160; ncr1170	1313.7290635168222	-0.19745294726817572	0.13189161151797307	-1.4970849548022127	0.13437115402556704	0.4693474020213149
TU7004	pSYSA	slr7010; slr7011; slr7012	slr7011; slr7012	NA	367.63144199415467	0.333048408819284	0.2226078015182342	1.4961219083420283	0.13462188973538608	0.4697795944633897
TU1071	Chr	ssl2250	glycoprotein	slr1235; slr1236	194.99663672526515	-0.31432561371131623	0.21031578125721628	-1.494541264722764	0.13503420484914314	0.47077429192929354
TU3184	Chr	NA	NA	slr0302	13.452464900125676	-0.8253646496113058	0.552942814759236	-1.492676326702407	0.13552193306056087	0.4720297837956824
TU2317	Chr	slr1935	hypothetical protein	NA	326.0564949758314	0.24552184878447525	0.16462644897446338	1.4913876252202964	0.13585975515561924	0.47276127405516044
TU988	Chr	NA	NA	sll1469	30.604115278180124	0.589837297886822	0.3958564929901041	1.490028099404112	0.13621684771904036	0.4735583831886563
TU1062	Chr	sll1135	unknown protein	slr1230	152.70245753393465	-0.3059043481987136	0.20585834473651443	-1.4859944035314754	0.13728060130709732	0.47369491066693376
TU1457	Chr	Norf5	NA	ncr0540; slr2058; slr2059; slr2060	354.2326630593043	-0.26381574337168623	0.17730283820585035	-1.4879386367486884	0.13676707715238764	0.47369491066693376
TU1629	Chr	NA	NA	ncr0630; slr1505	151.28973701925287	0.31454354262283535	0.21146021636621562	1.4874833102321987	0.13688720799066073	0.47369491066693376
TU2442	Chr	NA	NA	sll0350	95.84579796317352	-0.33935138788055	0.22835946316217637	-1.486040399558784	0.137268435372275	0.47369491066693376
TU2853	Chr	NA	NA	sll0377	21.30999063839725	-0.5660637230675302	0.3805670439077491	-1.4874218147085436	0.1369034388685536	0.47369491066693376
TU3341	Chr	NA	NA	sll0517; sll0518	266.6404971934405	0.31707620728850794	0.21302435566835062	1.4884504933424214	0.13663212886828244	0.47369491066693376
TU3595	Chr	sll0733	unknown protein	slr0749; ssr1251; slr0750; slr0751	459.0447525375213	-0.2885332010752201	0.19408218655792897	-1.486654732164715	0.13710602429941343	0.47369491066693376
TU3715	Chr	slr0607	hypothetical protein	NA	29.88340689275493	-0.5471352557566191	0.3681729924007553	-1.486081996913733	0.1372574336009731	0.47369491066693376
TU2358	Chr	ssl1807	hypothetical protein	slr0994	482.21778230576086	0.2561231739633498	0.1724998180020047	1.484773589502415	0.13760381027253987	0.4743676553570596
TU1587	Chr	6803t15	NA	NA	1034.7973214832346	0.24036957361683456	0.16194923933046185	1.484227864302307	0.13774847994328684	0.4744242339946164
TU2009	Chr	ncr0890; slr1167; slr1168; slr1169	ncRNA; glycerol dehydrogenase ; unknown protein ; unknown protein	NA	1320.0320915868876	0.1656261731059798	0.11192904659676667	1.4797425524641634	0.13894196493706318	0.477915739598727
TU3628	Chr	slr1652	hypothetical protein	NA	76.86440694357331	-0.49230151834758834	0.3327602863299575	-1.4794479346595866	0.13902063687705604	0.477915739598727
TU1909	Chr	slr1476	aspartate carbamoyltransferase	sll1377; sll1378	554.5469947112206	0.20240910673461987	0.13720989183937504	1.4751786771435573	0.14016451250675258	0.4796193633325419
TU2210	Chr	NA	NA	NA	17.451892956935268	-0.7042488925138847	0.4773658785124456	-1.475281171558482	0.14013696628756603	0.4796193633325419
TU2485	Chr	NA	NA	NA	111.89363500513542	-0.3292726854206378	0.22299352953724433	-1.4766019718327421	0.1397823628556972	0.4796193633325419
TU304	Chr	NA	NA	slr1303	195.2707608810539	0.3757941760938234	0.2546306798847467	1.4758401315344987	0.13998681446752784	0.4796193633325419
TU3705	Chr	slr0599	serine/threonine kinase 	NA	33.254144127717495	-0.6034415868941331	0.4089386662365218	-1.4756285886282876	0.14004362606825044	0.4796193633325419
TU2398	Chr	sll0172; sll0173; sll0174; sll0175	periplasmic protein; function unknown ; virginiamycin B hydrolase; periplasmic protein ; hypothetical protein ; hypothetical protein	NA	1296.9721826057475	-0.26307666623442566	0.17864738855809675	-1.472602921082567	0.1408581367055171	0.4815473638389166
TU1175	Chr	slr0880	similar to fibronectin binding protein 	NA	88.89198134824791	0.3854367397928032	0.2620944395446973	1.470602506723807	0.1413986456499501	0.48223362786504115
TU1420	Chr	sll1159; sll1160; sll1161; sll1162; sll1163; sll1164	probable bacterioferritin comigratory protein ; hypothetical protein ; probable adenylate cyclase ; hypothetical protein ; unknown protein ; hypothetical protein	slr1243	360.97676130403494	-0.22659405580169228	0.15425376153478504	-1.468969401764599	0.14184108870428894	0.48223362786504115
TU1636	Chr	NA	NA	slr1510	19.266022087678888	0.5973881634479572	0.40666827560474844	1.468981475281279	0.14183781383296595	0.48223362786504115
TU1715	Chr	ncr0700; ncr0710; ssr2227	ncRNA; ncRNA; putative transposase	NA	333327.9322524824	-0.8376410290956408	0.5696643101764935	-1.4704116338903566	0.14145030238268222	0.48223362786504115
TU5091	pSYSM	slr5078	similar to potassium channel protein	NA	130.32601745614232	0.29314714385753765	0.19949472834995466	1.4694480715465195	0.14171129679481834	0.48223362786504115
TU634	Chr	NA	NA	sll0993; sll0994; sll0995	26.78875471764266	-0.6430123924495784	0.4371560276105793	-1.4708990654073217	0.1413184154634841	0.48223362786504115
TU2175	Chr	NA	NA	sll0422	196.08031603143675	-0.4125956275522791	0.2813879385143958	-1.4662875378760085	0.1425699690932469	0.4833788411328325
TU2477	Chr	slr0384	sulfoquinovosyldiacylglycerol biosynthesis prot ein SqdX	sll0329; ncl1190	309.5789040267158	0.27843589405277186	0.1898580250850511	1.4665479319509427	0.14249907307156126	0.4833788411328325
TU7063	pSYSA	NA	NA	NA	405.96833266416024	1.0816267583165993	0.7375104000052735	1.4665918722079923	0.14248711237574366	0.4833788411328325
TU1135	Chr	sll1274	hypothetical protein	slr1362	700.0082632862062	0.22817310081524467	0.155777679286494	1.4647355247577334	0.1429930886975373	0.48436944605511945
TU530	Chr	sml0005; ncl0200; sll1635	photosystem II PsbK protein ; ncRNA; Thy1 protein homolog	NA	1317.5366774652643	-0.22587738408387587	0.15444603814156113	-1.4625003451162837	0.14360414984735004	0.48599428205429807
TU3438	Chr	slr1419; slr1420	hypothetical protein ; probable sugar kinase	NA	412.75264753304674	0.2013758921447038	0.13775808177226992	1.4618081897917359	0.14379377922192674	0.4861912151205732
TU291	Chr	sll1194; ssl2380	photosystem II 12 kDa extrinsic protein ; unknown protein	NA	3876.6607822211427	-0.20482665962580776	0.1401831436583011	-1.4611361557497697	0.14397807965412743	0.48636978688640853
TU2989	Chr	sll0834	bicarbonate transporter	ncr1460; slr0829	265.32127976403996	-0.40506237021574676	0.27757944357294834	-1.4592664536028428	0.14449178472290683	0.48765977343981054
TU869	Chr	NA	NA	sll1123; sll1124	109.2400723074498	-0.27870213212500555	0.19123304341184985	-1.4573952657584262	0.1450073031674314	0.4889535227131529
TU1099	Chr	sll1359	unknown protein 	NA	22.691335147785857	-0.5754170392861743	0.3955650948936575	-1.4546709169090555	0.14576038774054356	0.4902316637117379
TU3213	Chr	NA	NA	sll0798	437.14481209337515	0.2916296551633891	0.2004642626812871	1.4547712957049284	0.14573258727163624	0.4902316637117379
TU492	Chr	NA	NA	ncl0170; sll1009	50.88007437286465	0.4117033013373384	0.28303815851142056	1.4545858533796467	0.1457839497385541	0.4902316637117379
TU2673	Chr	NA	NA	sll0408; sll0409	76.69296081165042	0.3726235585089728	0.2564809754965972	1.4528311808994834	0.1462706322879589	0.490530434118912
TU3673	Chr	slr0454	RND multidrug efflux transporter 	NA	136.75816540723355	-0.3192846104805306	0.2197001072412815	-1.4532747138347195	0.14614749507530758	0.490530434118912
TU5110	pSYSM	NA	NA	NA	42.14293758670844	0.5088576561466787	0.3500967336355517	1.4534773028656587	0.14609127706423267	0.490530434118912
TU482	Chr	NA	NA	slr1042; slr1043; slr1044; slr1045; slr1046	109.55162293059558	-0.36847829596538856	0.2537422388300633	-1.4521756317132777	0.14645277653350494	0.4906963952875315
TU17	Chr	slr1315	hypothetical protein	NA	572.0048397234003	-0.24467003601103143	0.1689818363964924	-1.4479073090254932	0.14764297525777922	0.49345201863961957
TU2959	Chr	ssl1047; sll0544; sll0545	hypothetical protein ; hypothetical protein ; hypothetical protein	slr0572	1785.33663521463	0.18822493432382612	0.13003670712639157	1.4474753973958863	0.14776382216742642	0.49345201863961957
TU3185	Chr	slr0302	unknown protein 	NA	203.1846828197792	0.3447911166227422	0.2381288269266833	1.447918427485887	0.14763986536068882	0.49345201863961957
TU3242	Chr	slr0801	hypothetical protein	NA	22.488116001379545	-0.7334160088201191	0.506818274948347	-1.4470985855726417	0.1478693141289811	0.49345201863961957
TU467	Chr	sll1502	glutamate synthase	NA	3413.2928638582184	-0.26308745584503734	0.18183611859090007	-1.4468382732967304	0.1479422245664607	0.49345201863961957
TU1956	Chr	slr1282; slr1283	putative transposase [ISY508_b] ; putative transposase [ISY508_b]	NA	58.40929131566216	0.44931188015316353	0.3107759406230355	1.4457743390701185	0.1482405057421092	0.49400146913519094
TU2177	Chr	NA	NA	sll0421; sll0422	101.75023587229302	-0.30883841744849777	0.21369428162118098	-1.4452348238123667	0.14839193793887429	0.4940610066929757
TU2025	Chr	NA	NA	slr1674; slr1675	32.62381234851692	-0.5873620727912323	0.40685499365108035	-1.4436644061322623	0.14883339833593665	0.4946825718642762
TU501	Chr	sll1003	sensory transduction histidine kinase	NA	84.12902251262175	-0.37031088875180657	0.2565156131690869	-1.4436192954372313	0.1488460942105811	0.4946825718642762
TU672	Chr	slr1378; slr1379; slr1380	hypothetical protein ; quinol oxidase subunit I ; quinol oxidase subunit II	sll1298; sll1299; sll1300	1474.7385006662864	-0.18418926038361047	0.12765979335898128	-1.442813399091658	0.1490730436127911	0.49499209005719413
TU1528	Chr	NA	NA	slr1731	156.98847603070408	-0.37349786468713614	0.25927848558057787	-1.4405277933138092	0.14971813255807964	0.4966882263070283
TU1620	Chr	ncr0620	NA	NA	20.542059690816213	0.6047794301773974	0.4202256769527082	1.4391777165141166	0.15010017721679972	0.49750945835568294
TU3317	Chr	slr0032	branched-chain amino acid aminotransferase	NA	2438.346237495917	0.16219377011530997	0.11278946905626103	1.4380222858785279	0.15042773095353906	0.4981487706330716
TU2366	Chr	ncl1130	NA	ncr1090	190.49281944471647	-0.3712522085596784	0.25841370997305757	-1.4366583282225447	0.1508151011999579	0.49898484735120235
TU1641	Chr	NA	NA	NA	1364.3471487539396	-0.2087100269672539	0.14539641322430114	-1.4354551280799457	0.15115744630929775	0.4996705932958824
TU1235	Chr	slr1867	anthranilate phosphoribosyltransferase	NA	435.1544809612148	-0.2911435728582986	0.20299117304059838	-1.4342671580111992	0.15149603862145677	0.5000209611105922
TU538	Chr	NA	NA	sll1749a; sll1749; sll1750; sll1751	37.78798161256064	0.522973629884991	0.3646614122848712	1.4341348227885633	0.1515337922154566	0.5000209611105922
TU2698	Chr	NA	NA	sll0072	30.998178220963727	0.5977403199184165	0.4172202453453172	1.4326733340173599	0.15195121351259988	0.5009514605910045
TU2780	Chr	sll0689	Na.H+ antiporter	NA	1059.895088068968	-0.24165384970298617	0.1687831821561574	-1.4317412826084128	0.1522178770679227	0.5013837286502637
TU5031	pSYSM	sll5028; ssl5027	sll5028; ssl5027	NA	667.7852805233348	0.21968799743452705	0.1538700179326047	1.4277505155731554	0.15336368055244703	0.5047084113554284
TU656	Chr	slr1030; slr1031; slr1032; slr1033; ssr1720	magnesium protoporphyrin IX chelatase subunit I ; tyrosyl tRNA synthetase ; unknown protein ; unknown protein ; similar to tyrosyl tRNA synthetase	NA	1584.1696355324425	0.17012954320344192	0.11926882063969006	1.4264377084552684	0.1537420355421805	0.5050548751958487
TU657	Chr	NA	NA	slr1030; slr1031; slr1032; slr1033; ssr1720	18.12581806272389	0.6248158219025287	0.43798527038738294	1.426568115749419	0.1537044200514285	0.5050548751958487
TU2558	Chr	slr0357	histidyl-tRNA synthetase	NA	62.01515079601085	0.41593554452560827	0.2918568133164692	1.425135633460771	0.1541179980124698	0.5058407051003778
TU651	Chr	NA	NA	slr1028	28.629008328587627	-0.511574496308248	0.35916213096419286	-1.424355332047103	0.15434363762710346	0.5061321946654749
TU2825	Chr	ncr1380	NA	sll0601; ncl1330	115.55276475943204	-0.29851551612105026	0.20982398000684196	-1.4226949470280577	0.15482460606364337	0.5072597146407589
TU2504	Chr	NA	NA	Norf7	85.79611379176053	-0.3730233707648767	0.2627185079748026	-1.4198595052947447	0.15564858711234336	0.5093638576543554
TU3056	Chr	NA	NA	slr0089	23.094333843226753	0.6564009483001704	0.4624046415600889	1.4195379745444703	0.15574223384889863	0.5093638576543554
TU2422	Chr	sll0158; sll0160	1;4-alpha-glucan branching enzyme ; hypothetical protein	NA	1620.4075690359398	-0.16911455663237904	0.11923332963297444	-1.4183496942754985	0.15608869486100094	0.5100079846097602
TU3310	Chr	NA	NA	sll0039; sll0040; sll0041; sll0042; sll0043; sll0044	212.17096534183727	0.24892568249258057	0.17561573941977104	1.4174451749884338	0.15635281280007246	0.5100079846097602
TU6032	pSYSX	NA	NA	ssr6032; slr6033	113.19724010973378	0.4344880058415634	0.30647986610420036	1.417672264623874	0.1562864712036954	0.5100079846097602
TU3452	Chr	NA	NA	sll1341	12.953209054381949	0.7994696121843112	0.5642248706236808	1.4169343710435816	0.15650211628991434	0.5100452230452803
TU2455	Chr	NA	NA	slr0368; slr0369	159.0551124482981	0.24893714764175678	0.17581562319755187	1.4158989008732366	0.1568051068112845	0.5105828257878006
TU1234	Chr	NA	NA	slr1865; slr1866	12.697546075067004	-0.8013575936583925	0.5667504873663768	-1.4139513093005134	0.15737619924473914	0.5110926786710185
TU2740	Chr	NA	NA	slr0467; slr0468	116.7543194776649	-0.30692963490347686	0.21702873980160325	-1.4142349772848355	0.15729292132651118	0.5110926786710185
TU680	Chr	sll1292; sll1293	two-component response regulator CheY subfamily ; unknown protein	NA	658.1262728509616	-0.23078079667953788	0.16318479893829996	-1.414229745546311	0.15729445693344268	0.5110926786710185
TU1066	Chr	ssr2047	hypothetical protein	NA	494.8422105482035	0.17635546111210035	0.1256543095984691	1.4034971158223526	0.1604686514331551	0.5132247966703471
TU1281	Chr	slr1887	porphobilinogen deaminase	NA	1572.2639808821054	0.1565746319720578	0.11149513784902156	1.4043180267114386	0.1602241686220124	0.5132247966703471
TU1430	Chr	slr1251	peptidyl-prolyl cis-trans isomerase	ssl2296	630.6426728814318	0.3406379896876761	0.24267294716975726	1.4036916502661883	0.16041068991621277	0.5132247966703471
TU2164	Chr	ssr0759	unknown protein 	NA	31.807434512327276	0.5811835233917292	0.4134928873483019	1.4055466035191426	0.15985880137091907	0.5132247966703471
TU2233	Chr	slr0404	hypothetical protein	NA	3031.970907318754	0.22271624119274624	0.15784009575790187	1.411024493639136	0.158237391930746	0.5132247966703471
TU2352	Chr	SyR47; slr0993	ncRNA; putative peptidase	NA	7185.716775132783	-0.26276850421946424	0.1867415527458109	-1.4071239119294452	0.15939064870323472	0.5132247966703471
TU2355	Chr	NA	NA	SyR47; slr0993	116.6783813076616	-0.4697164720258019	0.3340492925011652	-1.406129222752847	0.1596857562457336	0.5132247966703471
TU2408	Chr	sll0167; sll0168; ncl1150	unknown protein ; hypothetical protein ; ncRNA	NA	1097.2225154662494	-0.1962055026907905	0.13980088412544742	-1.4034639617495521	0.16047853126414027	0.5132247966703471
TU2487	Chr	slr0387; slr0388	cysteine desulfurase NifS ; hypothetical protein	NA	212.7248694408544	-0.238351398887702	0.16953684642134673	-1.4058973250884457	0.1597546157431296	0.5132247966703471
TU2534	Chr	slr0347	probable permease protein of ABC transporter	NA	99.73643336631713	-0.31449944535647967	0.2240833091852453	-1.4034933993967802	0.1604697588958264	0.5132247966703471
TU2713	Chr	slr0056	bacteriochlorophyll.chlorophyll a synthase	sll0063a; sll0064	951.3537626046729	0.2142814898582343	0.15214323145420167	1.4084194729539288	0.15900689641916413	0.5132247966703471
TU280	Chr	NA	NA	NA	73.40925690824774	-0.38612285966776566	0.27515528828972574	-1.4032907092855733	0.16053016754463142	0.5132247966703471
TU3649	Chr	slr1665	diaminopimelate epimerase	NA	566.9078832053189	-0.3881905034437316	0.27615786441975015	-1.4056833190659956	0.1598181824331489	0.5132247966703471
TU438	Chr	sll1516	hypothetical protein	slr1596	67.50574184764162	0.3864207263128373	0.2748899130094608	1.4057290137799199	0.15980460802377597	0.5132247966703471
TU511	Chr	NA	NA	slr1759	99.66288196310907	0.31255847591283376	0.22236613263724347	1.405602877587143	0.1598420810918713	0.5132247966703471
TU573	Chr	NA	NA	slr2045	17.161147402485792	0.6701098734905241	0.4762340615722561	1.4071019432717589	0.1593971619758698	0.5132247966703471
TU625	Chr	NA	NA	slr1920	20.346703775643913	0.6303942000608703	0.4476819249030582	1.4081296675030535	0.15909267761819973	0.5132247966703471
TU661	Chr	NA	NA	slr1034; slr1035	34.89308421297306	0.4913994621400069	0.3495185397333096	1.4059324650273362	0.1597441798758978	0.5132247966703471
TU1055	Chr	slr1227	chloroplastic outer envelope membrane protein h omolog	NA	5039.372808547026	-0.1609849207193978	0.11478628907412544	-1.4024751738026717	0.1607733989637175	0.5134242851938111
TU3304	Chr	ncr1560	NA	sll0047; sll0048; ncl1580	186.92178231193583	-0.24335824009445914	0.17356065345614716	-1.402150978625737	0.16087016667737958	0.5134242851938111
TU2876	Chr	slr0191; slr0192	amidase enhancer; periplasmic protein ; hypothetical protein	NA	1077.3645328334571	-0.24901753176721747	0.17780595154631418	-1.4005016682602685	0.16136314418198644	0.5145536813182481
TU847	Chr	NA	NA	ncl0380; sll1799; sll1800; sll1801; sll1802; ssl3432; sll1803; sll1804; sll1805; ssl3436; ssl3437; sll1806; sll1807; sll1808; sll1809; sll1810; sll1811; sll1812; sll1813	394.51829832153896	-0.30378679917883133	0.216989512735462	-1.4000068268238675	0.16151127415123945	0.514582431598135
TU2339	Chr	NA	NA	slr1945	159.76570751146699	0.26613823980944107	0.19031373548412814	1.398418454308762	0.16198744462910003	0.5156553852693985
TU1606	Chr	slr2101	hypothetical protein	NA	131.84115564676344	-0.2875441941691016	0.2058088900351172	-1.3971417567046684	0.1623709471240954	0.5161167001440539
TU2622	Chr	slr0217; ncr1290	hypothetical protein ; ncRNA	sll0209	926.2335806525091	-0.20565057186865274	0.14720795873412199	-1.3970071566584672	0.162411419023433	0.5161167001440539
TU1575	Chr	sll1988	heat shock protein 33	slr2082; slr2083; slr2084	1050.4572842966213	-0.23170045145292817	0.16613235046091096	-1.394673889884226	0.163114201971325	0.5162333969101361
TU2831	Chr	sll0396; sll0397; sll0398	two-component response regulator OmpR subfamily ; hypothetical protein ; deoxyguanosinetriphosphate triphosphohydrolase	NA	620.9441067022383	-0.2054644061431674	0.14714401510601405	-1.3963490529678342	0.16260940897975049	0.5162333969101361
TU3120	Chr	NA	NA	slr0619; ssr1041	53.684646451799296	0.4337108403254199	0.310706445106067	1.395886204347523	0.16274876563136734	0.5162333969101361
TU3272	Chr	slr0707	DNA polymerase I 	NA	32.59595249982195	-0.5752476513487959	0.41223505667517757	-1.395436031055614	0.16288439233416335	0.5162333969101361
TU5111	pSYSM	sll5109	hypothetical protein 	NA	119.27602569997853	-0.3518344371289271	0.25228906957861374	-1.3945686894663298	0.16314594241361155	0.5162333969101361
TU368	Chr	NA	NA	ssr1768; slr1081; slr1082; slr1083; slr1084; slr1085; slr1087	255.09179662216994	-0.30021611853614205	0.21553923156880092	-1.3928606701945672	0.16366192763019796	0.517423478892395
TU2424	Chr	ncl1170	NA	NA	64.37440294712393	-0.4308785093820566	0.30970179182073615	-1.3912690231752383	0.1641438635207041	0.5181110423231369
TU5112	pSYSM	NA	NA	NA	77.82126909920153	0.3762193152245238	0.2704245508906294	1.3912173062152262	0.16415954084961243	0.5181110423231369
TU1358	Chr	NA	NA	slr1736; slr1737	52.78921326656501	-0.3599286420392494	0.25893923222998266	-1.3900120076032771	0.1645252311377331	0.5187017241735256
TU2344	Chr	NA	NA	sll1841	37.38818142758066	0.4424851695891075	0.31840877020580055	1.3896764505045238	0.16462714900776398	0.5187017241735256
TU1319	Chr	slr1808	glutamyl-tRNA reductase	NA	2136.1927628752987	0.19949899966665052	0.14375076487090088	1.3878117437901343	0.1651943778137507	0.5188934644704706
TU3219	Chr	NA	NA	slr0796	40.94634284706706	-0.44167095294968334	0.31829111905016394	-1.387632034056452	0.16524912169402928	0.5188934644704706
TU3445	Chr	NA	NA	sll1342	41.00515914976074	-0.411642194686899	0.29645413265412923	-1.3885527282129637	0.1649688004195389	0.5188934644704706
TU899	Chr	NA	NA	slr1208; slr1209; slr1210; slr1211	203.3084936822415	0.2197870235122857	0.15834758763800563	1.3880036114900292	0.16513594539453205	0.5188934644704706
TU6089	pSYSX	NA	NA	slr6095; slr6096	39.90699903011392	0.4889584201412968	0.35253980421491604	1.3869594703786043	0.1654541218434385	0.5190965196767422
TU1959	Chr	sll1167	penicillin-binding protein 4	NA	128.8586420093306	-0.3300344709953512	0.23818528869283986	-1.3856207190905003	0.16586274820077024	0.5198827228475806
TU2678	Chr	NA	NA	sll0405; sll0406	154.54692382894018	0.308559066051297	0.22275126146970461	1.385218041035708	0.1659858058077839	0.5198827228475806
TU2724	Chr	NA	NA	slr0063; slr0064	116.81350966926321	0.4928875705799832	0.35605026596491607	1.384320186488923	0.1662604356079447	0.5203023276766392
TU1949	Chr	sll1174	unknown protein	NA	109.34026309580356	-0.38891977422408425	0.28139388949700533	-1.382118762135463	0.16693523850101274	0.5213958417223302
TU3141	Chr	NA	NA	sll0107	20.647204162418607	-0.5951083179931926	0.4306757664020976	-1.3818012630819205	0.1670327311275916	0.5213958417223302
TU3209	Chr	NA	NA	slr0786	31.325324583298993	-0.5563394308448646	0.4024920085540254	-1.382237209736274	0.16689887842604892	0.5213958417223302
TU2340	Chr	ncl1090	NA	slr1945; ssr3307	233.28039469700366	0.2530505183906814	0.18352407640884796	1.3788409855660848	0.1679437868604434	0.5229158818154716
TU2790	Chr	NA	NA	NA	275.36956406534483	-0.21554876910329007	0.15623209014911785	-1.379670264268734	0.1676881924321343	0.5229158818154716
TU8001	pSYSG	NA	NA	sll8001	34.09253616081671	-0.5185975151768343	0.3760503834284168	-1.3790639181080695	0.16787504743311582	0.5229158818154716
TU1324	Chr	sll1697	hypothetical protein	NA	589.4827784534175	-0.2037766911309916	0.14793409099116173	-1.3774829707316494	0.16836297621132393	0.5230863062065293
TU1333	Chr	NA	NA	sll1693	91.06207001816162	0.3497100182407907	0.25418841014303284	1.3757905722137664	0.1688864811148053	0.5230863062065293
