locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NA	NA	NA	NA	BA000022.2-959925-plus	6.59721537779399	1.272671242149046	1.0258865359526146	1.2405575056770513	0.21476925825159107	0.4866292047154682
NA	NA	NA	NA	BA000022.2-959964-plus	6.260732469820133	1.2946474833311261	1.0441546442267915	1.2399001340360147	0.21501233431596614	0.4866292047154682
NA	NA	NA	NA	BA000022.2-1431360-plus	5.307746739482458	-1.3068547972800488	1.0594270626690643	-1.2335486257898947	0.21737114665267246	0.4872798785787858
NA	NA	NA	NA	BA000022.2-726490-minus	19.08985585077165	0.7671945389324472	0.6217908941975357	1.2338465328003314	0.21726009613821426	0.4872798785787858
sll7106,sll7066	NA	NA	TU7058	AP004311.1-59199-minus	3.796668902682967	-1.701965868577651	1.3820836151217786	-1.2314492769872587	0.21815487651038198	0.48819793405467987
	NA	NA	TU2601	BA000022.2-2490128-plus	5.333575490245456	-1.1822837664192452	0.9600327326601832	-1.2315036000316573	0.21813457104530512	0.48819793405467987
NA	NA	NA	NA	BA000022.2-959931-plus	8.206649358092095	-0.9673020796745694	0.785251468721409	-1.2318373389986592	0.21800985222967015	0.48819793405467987
slr1852	slr1852	unknown protein	TU1227	BA000022.2-1190896-plus	4.6936632971658305	1.522237099552354	1.2375632661668	1.2300277013451573	0.2186867316822181	0.48891721597770155
slr1545	sigG	RNA polymerase ECF-type (group 3) sigma-E facto r	TU1002	BA000022.2-983830-plus	3.6548290655542344	1.8194456546803046	1.4793173031400026	1.2299225127823117	0.2187261229373928	0.48891721597770155
slr1187	slr1187	unknown protein	TU3686	BA000022.2-3528582-plus	8.688498348504417	1.0847842149166311	0.883378917627046	1.2279942313210337	0.2194491335039703	0.4902533724512213
slr0527	exsB	transcription regulator ExsB homolog	TU3346	BA000022.2-3184403-plus	3.373961286397466	1.7225507378891851	1.403185412224704	1.2276002322160247	0.21959707461072145	0.4903040216921641
sll1191-as	sll1191-as	asRNA	TU298	BA000022.2-302752-plus	3.2391678777480615	1.6524774294195694	1.3466942305190028	1.2270620843030722	0.2197992572049573	0.4904756514824418
NA	NA	NA	NA	BA000022.2-484823-minus	4.375504425778204	1.8138232718355611	1.480702020328096	1.2249752123885478	0.22058456003000607	0.4919475600897115
NA	NA	NA	NA	BA000022.2-1527106-minus	52.520416426484815	-0.5268565443762555	0.4302246952347646	-1.224607862384006	0.22072300412246415	0.4919759898264947
ncl0690	ncl0690	ncl0690	TU1521	BA000022.2-1488448-minus	10.552930592675834	-0.9349109924744108	0.7636738540719706	-1.2242281014197225	0.2208661910506275	0.4920149526307092
slr5005	slr5005	hypothetical protein	TU5005	AP004310.1-4033-plus	5.460870696205876	-1.194381247507611	0.9759015555848953	-1.223874724527693	0.2209994898058953	0.4920318561435007
sll1732	ndhF3	NADH dehydrogenase subunit 5 (involved in low C O2-inducible;  high affinity CO2 uptake)	TU951	BA000022.2-938464-minus	6.261794354858502	1.3617405357934156	1.113068011715985	1.2234117964580253	0.22117420006197883	0.4921408863232434
slr1854	slr1854	unknown protein	TU1227	BA000022.2-1192416-plus	3.5175757731602024	1.5356693007464488	1.2564131289025577	1.2222646082087774	0.2216075784695232	0.4928250353009737
	NA	NA	TU3434	BA000022.2-3267232-minus	8.218528414874742	-1.1075626728606778	0.9066032707494582	-1.2216618984234342	0.22183551047315592	0.49305178193749705
sll0664	sll0664	unknown protein		BA000022.2-3111465-minus	3.3998208478568666	1.9187469102011552	1.5710445775733397	1.2213192022627912	0.22196518572897833	0.49306000961590307
sll1981	ilvB	acetolactate synthase	TU1592	BA000022.2-1557573-minus	7.424835665111358	-1.2855615638065283	1.0532953659018902	-1.2205138325143572	0.22227014907005424	0.49306804349068295
	NA	NA	TU2746	BA000022.2-2610065-plus	8.355382823197957	0.9686754094745534	0.7936433767801543	1.2205424222205592	0.22225931808597893	0.49306804349068295
slr1908	slr1908	probable porin	TU599	BA000022.2-611344-plus	23.438009195735013	0.7209159086716126	0.5907637346239027	1.2203117192536683	0.2223467288607704	0.49306804349068295
sll1463	ftsH4	cell division protein FtsH	TU1008	BA000022.2-989800-minus	8.397441380650534	1.1927117212229639	0.9777123061212815	1.219900489904453	0.22250260010106826	0.4931343016962521
slr1841	slr1841	probable porin	TU971	BA000022.2-958702-plus	15.315519911782012	-0.7509104707811289	0.6161238571124954	-1.218765451317402	0.22293322790524153	0.4938090854675242
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613300-plus	8.644569233395522	-0.8891381879129268	0.7301371793954395	-1.2177686782765145	0.22331189008027055	0.4943680643519112
slr1613	slr1613	hypothetical protein	TU355	BA000022.2-359194-plus	3.6280371457110445	1.6143300272392704	1.3270322171905995	1.2164964846572424	0.22379584935889862	0.49515938631471407
sll0217	sll0217	flavoprotein	TU156	BA000022.2-166598-minus	5.489709775427622	1.6229017629216658	1.3352919328864143	1.2153909740273379	0.22421700889646287	0.4952782991670486
sll1867	psbA3	photosystem II D1 protein	TU1884	BA000022.2-1819993-minus	4.710130986750414	-1.287019824815412	1.0589627182653685	-1.215358957040161	0.22422921464588913	0.4952782991670486
sll1968	pmgA	photomixotrophic growth related protein;  PmgA	TU914	BA000022.2-909104-minus	4.574797885554127	1.5101105499278997	1.2419739216826473	1.215895538194535	0.22402471798085455	0.4952782991670486
slr1274	pilM	probable fimbrial assembly protein PilM;  requir ed for motility	TU1945	BA000022.2-1866192-plus	8.959542655222617	0.9620868778764067	0.7924180034537909	1.2141153705280623	0.22470367132776553	0.49604634493901534
ssr1480	rbp2	putative RNA-binding protein	TU1170	BA000022.2-1135417-plus	7.156904803647105	1.1138125148076259	0.9182701691758512	1.2129464205586404	0.22515030611052442	0.49647228062906623
sll1951	sll1951	unknown protein	TU1463	BA000022.2-1427491-minus	5.438422840521928	-1.1303303891457617	0.9318533562571405	-1.2129917025633938	0.22513299287301702	0.49647228062906623
	NA	NA	TU191	BA000022.2-204523-plus	4.221550614484241	1.7978362445967124	1.4858841262250475	1.2099437721056976	0.22630046940692233	0.4971767758802308
slr0551	slr0551	hypothetical protein	TU3419	BA000022.2-3252692-plus	3.733583786530647	-1.4892082639640516	1.2299792383699324	-1.2107588628387504	0.2259878354810016	0.4971767758802308
slr1835	psaB	P700 apoprotein subunit Ib	TU959	BA000022.2-945608-plus	5.090094942494487	1.3341353545439418	1.1027813761334468	1.2097913361773158	0.2263589715428133	0.4971767758802308
slr1841	slr1841	probable porin	TU971	BA000022.2-959037-plus	6.89842820811301	-1.1473366824271998	0.9470520916913059	-1.2114821270055092	0.2257106805237537	0.4971767758802308
NA	NA	NA	NA	BA000022.2-1916889-minus	7.204724536227874	-1.1019573570047796	0.9107861502122834	-1.2098969189945836	0.22631844963004472	0.4971767758802308
NA	NA	NA	NA	BA000022.2-2047056-plus	6.231015322458248	1.2572949537560487	1.0383771610086858	1.2108268565293798	0.22596176994742723	0.4971767758802308
NA	NA	NA	NA	BA000022.2-2047227-plus	18.858031579257162	0.6860065200044632	0.5665201733769542	1.210912783414695	0.22592883275293302	0.4971767758802308
sll7106,sll7067	NA	NA	TU7058	AP004311.1-61696-minus	3.2992854791860617	-1.6833931985005959	1.3923090588327325	-1.209065751473239	0.22663758567182715	0.4972885470564211
slr1513	sbtB	periplasmic protein;  function unknown	TU1642	BA000022.2-1602082-plus	23.441751985882632	-0.6334240573089286	0.5242118881641655	-1.2083359260073887	0.22691807487040574	0.4972885470564211
	NA	NA	TU2181	BA000022.2-2097580-minus	3.368883201616044	1.9188988099719508	1.5873922056787289	1.2088372382750097	0.22672538209477078	0.4972885470564211
	NA	NA	TU446	BA000022.2-460954-minus	7.647391417317062	0.9609800554278665	0.7952467511823491	1.2084048806224106	0.2268915633951834	0.4972885470564211
sll1029	ccmK1	carbon dioxide concentrating mechanism protein CcmK	TU205	BA000022.2-218814-minus	4.922411216477868	-1.2606204825155953	1.0445066892172976	-1.2069051309381684	0.22746868146914287	0.4980411559279546
slr0334	slr0334	unknown protein	TU2380	BA000022.2-2290269-plus	5.4050951525012	1.2786034217320927	1.0598045903361981	1.206452051058286	0.22764323657514327	0.4980411559279546
ssl2667	cnfU;  synifU	an assembly factor for iron-sulfur culsters	TU3497	BA000022.2-3317389-minus	3.6589124324879974	1.6540693624952572	1.3707675481682815	1.2066738556114376	0.22755777146954323	0.4980411559279546
slr1986	apcB	allophycocyanin beta subunit	TU1472	BA000022.2-1431337-plus	14.027852732795413	0.7996564210712971	0.6633302476308812	1.205517800412859	0.22800347049670378	0.4985506053207255
NA	NA	NA	NA	BA000022.2-943855-plus	10.438826885380486	1.01795888181458	0.8451760325121482	1.2044341565021228	0.2284218168758166	0.4991864831110811
slr0882-as	slr0882-as	asRNA	TU1183	BA000022.2-1144279-minus	18.62921426787594	-0.6995531854534677	0.5817128780914822	-1.2025746924300573	0.22914094594522044	0.4994814704014757
sll0519	ndhA	NADH dehydrogenase subunit 1	TU3434	BA000022.2-3269131-minus	8.090086358872634	0.9535305097992777	0.7925490611430045	1.2031185910738544	0.22893043207472877	0.4994814704014757
sll0928	apcD	allophycocyanin-B	TU333	BA000022.2-339605-minus	3.8779395909734586	-1.4286792140482303	1.1872383684536474	-1.2033634121082648	0.22883571998397234	0.4994814704014757
slr0609	slr0609	hypothetical protein	TU3717	BA000022.2-3570942-plus	4.069361799901729	1.6526566960650397	1.3745463939185658	1.2023287852464806	0.22923616858425996	0.4994814704014757
	NA	NA	TU422	BA000022.2-437690-plus	4.510524955925504	-1.458520431067563	1.2123759334449649	-1.20302654550654	0.2289660482749432	0.4994814704014757
NA	NA	NA	NA	BA000022.2-726484-minus	4.571702917986043	-1.3073761955921908	1.0875715263339423	-1.2021059433205101	0.2293224839835084	0.4994814704014757
slr1173	slr1173	hypothetical protein	TU2014	BA000022.2-1944252-plus	5.055597363211336	1.3695287773546854	1.1411004174458907	1.2001825224287295	0.23006846158552036	0.5008275632067445
slr0993	nlpD	putative peptidase	TU2352	BA000022.2-2262462-plus	5.0811215806031305	1.2973036533013593	1.0820862862921603	1.198891132560838	0.23057028019160097	0.501445960589379
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317270-minus	9.046299605716879	-0.9082959042292226	0.7578229678012502	-1.1985594826514099	0.23069928083483857	0.501445960589379
slr0661	proC	pyrroline-5-carboxylate reductase	TU3521	BA000022.2-3338991-plus	3.6437006936422427	-1.5858042740904819	1.3231985508528297	-1.1984628256042127	0.2307368868220418	0.501445960589379
	NA	NA	TU1918	BA000022.2-1842694-minus	5.5779062525483285	1.2431026822452043	1.0381429489604517	1.1974292013349315	0.23113930747995223	0.5020417588660007
NA	NA	NA	NA	BA000022.2-900940-plus	6.344753227388729	1.2304515894542225	1.0283558127342056	1.1965232016170377	0.2314924499747182	0.502529921908512
sll1594	ndhR	ndhF3 operon transcriptional regulator;  LysR fa mily protein	TU1521	BA000022.2-1487618-minus	7.78154069984357	1.1981623317344028	1.0024668750632393	1.195213888397877	0.232003473643736	0.5033600863866866
slr0591	slr0591	ribonucleoside-diphosphate reductase beta chain	TU3694	BA000022.2-3544144-plus	3.26402612938845	1.7698581214282623	1.482434160781837	1.1938864930735524	0.23252237172978063	0.5042064060666822
	NA	NA	TU1204	BA000022.2-1167465-plus	5.493368915414373	1.2986916556921926	1.0887511166926507	1.192826933337426	0.23293715962854566	0.5043192504592825
slr2062	slr2062	putative transposase [ISY052a: 1420842 - 142233 1]	TU1460	BA000022.2-1422013-plus	4.558220530918108	1.4429108838217977	1.2097181473563128	1.1927661720005593	0.2329609618881918	0.5043192504592825
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1934360-minus	6.334153125266346	1.1406388419950755	0.9562268539906988	1.1928538058042977	0.23292663332946753	0.5043192504592825
NA	NA	NA	NA	BA000022.2-2047194-plus	5.256328992472168	1.2602987903220653	1.0578815499583003	1.191342065065549	0.2335193266010455	0.5052485596000509
NA	NA	NA	NA	BA000022.2-153203-plus	8.917711950289046	0.9780806523586582	0.8226720212176103	1.1889071551394594	0.2344762042166808	0.5070385985105462
slr0585	argG	argininosuccinate synthetase	TU3688	BA000022.2-3534927-plus	4.183907320311791	1.531865747814949	1.2891367090455372	1.188288051272022	0.23471994360654064	0.5072853999315295
	NA	NA	TU3482	BA000022.2-3305386-plus	10.817929087241067	0.8461706843147969	0.7130852298739485	1.1866333067428332	0.23537229226739892	0.5084145430102646
sll1994	hemB	porphobilinogen synthase (5-aminolevulinate deh ydratase)	TU1681	BA000022.2-1642327-minus	3.792463678088626	1.6222346663350578	1.3689577333500984	1.1850144287253799	0.23601174210347461	0.5092045668791542
slr0661	proC	pyrroline-5-carboxylate reductase	TU3521	BA000022.2-3338777-plus	3.5419189189802966	1.8644280398317097	1.5732734232030805	1.1850629473139245	0.23599255962477206	0.5092045668791542
sll1742	nusG	transcription antitermination protein NusG	TU931	BA000022.2-925500-minus	3.554224136277453	1.5874311772754204	1.3399214301038724	1.184719597441143	0.23612833134534103	0.5092045668791542
slr1281	ndhJ	NADH dehydrogenase subunit I	TU1954	BA000022.2-1876734-plus	6.66567450796142	-1.0657523052613749	0.9008493283125862	-1.1830527833746343	0.23678822901476154	0.5103464363236656
slr1704	slr1704	hypothetical protein	TU725	BA000022.2-729302-plus	11.601386829603316	-0.8873757237131338	0.7502855272747974	-1.1827173675284373	0.23692117875878194	0.510351950281713
sll1247	sll1247	hypothetical protein	TU1804	BA000022.2-1747633-minus	7.11873858979065	-1.0446768243324949	0.8837758513417528	-1.1820608390085126	0.23718156154263748	0.5106318107139071
	NA	NA	TU1472	BA000022.2-1431674-plus	5.184613047506058	-1.14423089896514	0.9696477438237471	-1.1800480187299098	0.23798111714263592	0.5120715186895421
slr1886	slr1886	hypothetical protein	TU1277	BA000022.2-1245711-plus	4.135014051490103	-1.5871345589892123	1.3467913518074919	-1.178456155706051	0.2386148016881994	0.5128060681387515
sll1688	thrC	threonine synthase	TU1340	BA000022.2-1304357-minus	7.6333985364216295	1.062046185037431	0.9012134342306223	1.1784624426333743	0.23861229666514722	0.5128060681387515
sll0169	sll0169	cell division protein Ftn2 homolog	TU2406	BA000022.2-2315598-minus	5.164781348203462	-1.3068834770423023	1.1092172498851312	-1.178203347610796	0.23871554832621494	0.5128060681387515
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613295-plus	4.241532891016656	1.5459094106912101	1.3149907366158178	1.1756047914601064	0.2397528399676062	0.5147518462058205
slr1808_5'UTR	hemA	5'UTR of transfer RNA-Gln reductase	TU1319	BA000022.2-1284604-plus	4.1004072548519686	-1.2834990150515466	1.0930602772656124	-1.1742252845033705	0.24030480099479598	0.5149352365844944
sll0807	rpe	pentose-5-phosphate-3-epimerase	TU1763	BA000022.2-1712789-minus	5.134639452148386	1.4232090229252574	1.212533948905891	1.1737477735856099	0.24049606859388237	0.5149352365844944
	NA	NA	TU3068	BA000022.2-2911008-minus	3.2174760963535682	-1.537736021661024	1.3095315050890213	-1.1742642431168462	0.2402892008038478	0.5149352365844944
slr1841	slr1841	probable porin	TU971	BA000022.2-959928-plus	410.1888267302303	0.27202061403904454	0.2315915848136378	1.1745703724854253	0.24016664230861115	0.5149352365844944
NA	NA	NA	NA	BA000022.2-317196-minus	4.251083506598342	1.3730768216105333	1.1696719946824365	1.1738990313975337	0.2404354704840164	0.5149352365844944
slr0821	slr0821	hypothetical protein	TU1762	BA000022.2-1712309-plus	3.5526714260463774	-1.558989622939325	1.3305407689783777	-1.1716962450811303	0.2413190311179036	0.5164148101670174
NA	NA	NA	NA	BA000022.2-467173-plus	8.939226225821711	0.993346579154679	0.8481287975270213	1.171221378228265	0.24150980430725877	0.5165406415620825
	NA	NA	TU771	BA000022.2-768980-plus	4.436258005585875	-1.3365854652760618	1.1424611213333347	-1.1699176806263394	0.24203409798298794	0.517379278812351
slr0447	urtA	periplasmic protein;  ABC-type urea transport sy stem substrate-binding protein	TU2184	BA000022.2-2100157-plus	6.1596040821405005	-1.1120194703441804	0.9511317519579754	-1.1691539768859631	0.24234159997598215	0.5177538331364596
NA	NA	NA	NA	BA000022.2-1431405-plus	3.2709388197902087	-1.4808354250918319	1.2679412723091563	-1.1679053734049967	0.24284493643987023	0.5185461436037382
	NA	NA	TU3514	BA000022.2-3332899-minus	4.826814864715456	-1.1657802668275126	0.9988506962613759	-1.1671216440965018	0.2431612482446382	0.5186556542940131
sll1736	sll1736	hypothetical protein	TU948	BA000022.2-934686-minus	3.7216767273160225	1.4036660332698503	1.2025064822369014	1.1672835481591353	0.24309588032247137	0.5186556542940131
slr0591	slr0591	ribonucleoside-diphosphate reductase beta chain	TU3694	BA000022.2-3544013-plus	3.519895542529997	1.5528139723344956	1.3319896500963417	1.1657853138890244	0.24370125643117851	0.5192415447314277
slr2034	ycf48	putative homolog of plant HCF136;  which is esse ntial for stability or assembly of photosystem II	TU545	BA000022.2-569635-plus	12.951490926480139	-0.8653211524532465	0.7422128223066176	-1.165866617291841	0.24366837784969023	0.5192415447314277
slr0737	psaD	photosystem I subunit II	TU113	BA000022.2-126987-plus	3.3123730385194357	2.242668739366495	1.926039113731326	1.164394182536491	0.24426430406586333	0.5198751963642138
	NA	NA	TU3420	BA000022.2-3254539-plus	3.942059789052308	-1.4508755483603597	1.246023930878057	-1.1644042400838532	0.24426023009070702	0.5198751963642138
slr1516	sodB	superoxide dismutase	TU1649	BA000022.2-1607603-plus	4.647601930615833	-1.3883947762682796	1.1942978651359173	-1.1625196835717972	0.24502443398542206	0.5212095840320337
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7079	AP004311.1-83791-minus	8.607438967616758	-0.9231989620528599	0.795456506802123	-1.160590119206246	0.2458086255602507	0.5220265656228005
slr1841	slr1841	probable porin	TU971	BA000022.2-958523-plus	4.342437706681691	-1.2990374082950713	1.1190890731682712	-1.1607989385664765	0.2457236747550656	0.5220265656228005
NA	NA	NA	NA	BA000022.2-2047254-plus	12.821598162810016	0.7515961555536055	0.6475234646280402	1.1607242001420723	0.24575407708596533	0.5220265656228005
slr1929	pilA6	type 4 pilin-like protein	TU2300	BA000022.2-2221758-plus	3.9738368486362083	1.597305914029921	1.377436131666671	1.1596224879749684	0.2462025410519824	0.5225431272416801
NA	NA	NA	NA	BA000022.2-2525839-minus	5.890987146668583	1.0744306524500526	0.9267630683089575	1.1593369321573643	0.24631887321433313	0.5225431272416801
	NA	NA	TU3100	BA000022.2-2938360-minus	3.551851400941004	-1.3866337758738838	1.1980327659555743	-1.1574255857417035	0.2470985257327446	0.5239131255243566
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317357-minus	6.907408097842233	-0.9572160152764942	0.8272949368708307	-1.1570432413101408	0.24725469410915724	0.5239604075491291
slr1281	ndhJ	NADH dehydrogenase subunit I	TU1954	BA000022.2-1876627-plus	6.728491494618019	-1.0287676051002994	0.8905726281148094	-1.155175414809262	0.2480186003360242	0.5251622652364696
	NA	NA		BA000022.2-930867-plus	6.236230743764733	-1.1389581136918328	0.9861104411276645	-1.1550005619952464	0.24809019632657955	0.5251622652364696
sll1327	atpC	ATP synthase gamma chain	TU166	BA000022.2-172058-minus	16.2165259127521	0.8602210171837018	0.7451877883362689	1.1543681078084491	0.24834928451052754	0.5253360753397981
slr0012	rbcS	ribulose bisphosphate carboxylase small subunit	TU2584	BA000022.2-2480546-plus	4.724225386796434	1.3433614969508165	1.1639452130107812	1.154144956252656	0.24844074487837667	0.5253360753397981
slr1744	amiA	N-acetylmuramoyl-L-alanine amidase;  periplasmic protein	TU1369	BA000022.2-1333590-plus	3.310540919104976	1.6967475241941485	1.4711305321420178	1.1533630001707764	0.24876142146994693	0.525730131551497
	NA	NA	TU905	BA000022.2-901075-plus	5.95268757395016	-1.1031982359340928	0.9571542051403636	-1.1525815067304774	0.24908219741958232	0.526123972315297
	NA	NA	TU156	BA000022.2-166414-minus	8.847814213974146	0.9709154026127945	0.8432391064469922	1.1514117350460291	0.24956288831092663	0.5261863775704435
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1934824-minus	7.838002739275762	0.9922773630155036	0.8614881950199685	1.1518177135236352	0.2493959873546358	0.5261863775704435
slr1073	slr1073	unknown protein	TU355	BA000022.2-377073-plus	3.4987666340982417	1.8020793541758549	1.5651554808593078	1.1513740176065257	0.24957839820958694	0.5261863775704435
NA	NA	NA	NA	BA000022.2-726474-minus	16.55832453988658	0.6591962022138448	0.5726160010067097	1.1512011558442645	0.24964948981816906	0.5261863775704435
sll0698	dspA;  dfr;  hik33;  nblS	drug sensory protein A;  low temperature sensor;  two-component sensor histidine kinase	TU112	BA000022.2-125552-minus	3.591004650564712	-2.8744612768903033	2.498580410399026	-1.15043777055438	0.24996361098958783	0.5265648941944278
sll0947	lrtA	light repressed protein A homolog	TU2356	BA000022.2-2262936-minus	5.610465235177294	1.2476320216699976	1.0855378465243173	1.1493215327910258	0.25042342230767617	0.5269662768345401
NA	NA	NA	NA	BA000022.2-726458-minus	3.795926909539692	1.6873893208359025	1.4678147042470284	1.1495928716026274	0.25031159553674676	0.5269662768345401
ncr1680	ncr1680	ncr1680	TU3599	BA000022.2-3422557-plus	24.811165516389238	0.6012363648319334	0.5233653267440328	1.1487890658946647	0.2506429690897227	0.5271448581500133
sll1247_5'UTR,ncl0845	sll1247	5'UTR,ncl0845 of hypothetical protein	TU1804	BA000022.2-1749067-minus	20.308660417511188	0.6596670573271881	0.5746989397498551	1.147848049996954	0.25103129732056306	0.5276780331432244
slr0335	apcE	phycobilisome core-membrane linker polypeptide	TU2385	BA000022.2-2294684-plus	8.03501461410039	1.0391142910913151	0.906660569165913	1.1460896463681591	0.251758061148244	0.528101292871665
sll0108	amt1	ammonium/methylammonium permease	TU3138	BA000022.2-2969887-minus	3.27651981129232	1.464064104543104	1.2773199471745307	1.1461999851968623	0.2517124140257674	0.528101292871665
sll0290	ppk	polyphosphate kinase	TU3169	BA000022.2-3004574-minus	5.227721836650108	-1.241477167090461	1.0832613365319113	-1.1460550886687064	0.2517723588396849	0.528101292871665
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726652-minus	31.392513120979707	0.5477572547984635	0.47764987334550485	1.1467756726531086	0.2514743460171116	0.528101292871665
NA	NA	NA	NA	BA000022.2-484796-minus	3.315733313262477	1.7068392691735967	1.4900518026903358	1.145489885715278	0.25200628282922644	0.5283088328835523
sll1247	sll1247	hypothetical protein	TU1804	BA000022.2-1748021-minus	4.687293555478402	1.3768791624430001	1.2025611714280213	1.144955612368541	0.2522275450841559	0.5284896206956029
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943808-plus	20.5139022431402	0.6496641627898312	0.5679065989802432	1.1439630459593098	0.2526389627855092	0.5290684324999909
slr1512	sbtA	sodium-dependent bicarbonate transporter	TU1642	BA000022.2-1601579-plus	3.909496255406984	1.492706563624842	1.3080569636802286	1.141163271227195	0.2538019855212466	0.5306453141616618
sll0807	rpe	pentose-5-phosphate-3-epimerase	TU1763	BA000022.2-1712779-minus	3.2847004884674718	-1.4214817412560448	1.2459897842013647	-1.1408454220731545	0.25393425483515397	0.5306453141616618
	NA	NA	TU1954	BA000022.2-1875555-plus	3.4905182665231425	-1.5070664302032801	1.3202827347118653	-1.141472497201274	0.2536733506790878	0.5306453141616618
NA	NA	NA	NA	BA000022.2-2613138-plus	3.2839264080751627	-1.5103609532233675	1.32362937791932	-1.1410754236941918	0.25383853747712604	0.5306453141616618
slr1841	slr1841	probable porin	TU971	BA000022.2-958736-plus	7.301479725984581	-1.0208762688120088	0.8951518086293325	-1.1404504341841046	0.2540986914054825	0.5307055913346097
slr0915	slr0915	putative endonuclease [encoded in trnfM-intron: 2791054 - 2791708]	TU2935	BA000022.2-2791388-plus	6.231480956985499	1.0557801263576627	0.9272195612418449	1.1386516964155005	0.2548484571601455	0.5319876593732317
sll1994	hemB	porphobilinogen synthase (5-aminolevulinate deh ydratase)	TU1681	BA000022.2-1642333-minus	7.846703113462695	-0.939857157935537	0.8263563385848326	-1.1373509393599848	0.25539160790310184	0.5325633320386556
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726498-minus	20.89012700605505	0.6396746289928669	0.562430653642132	1.137339554397553	0.255396365415574	0.5325633320386556
sll1029	ccmK1	carbon dioxide concentrating mechanism protein CcmK	TU205	BA000022.2-218969-minus	3.50953746605283	-1.5519993985232161	1.3656991555552798	-1.1364138230664633	0.255783413296401	0.5328027033752599
slr0915	slr0915	putative endonuclease [encoded in trnfM-intron: 2791054 - 2791708]	TU2935	BA000022.2-2791358-plus	58.228158010555575	-0.45468526590461483	0.4001006335566723	-1.136427257969365	0.2557777932560729	0.5328027033752599
sll0297	sll0297	hypothetical protein	TU2371	BA000022.2-2285852-minus	6.333639423901095	-1.0031635513900108	0.8840597230454038	-1.1347237355575015	0.25649108907046414	0.533188531679179
ncl1170	ncl1170	ncl1170	TU2424	BA000022.2-2333910-minus	6.974035761458568	1.0162518933704299	0.895060610928248	1.1354000846004129	0.2562077242568689	0.533188531679179
sll0519	ndhA	NADH dehydrogenase subunit 1	TU3434	BA000022.2-3269157-minus	3.5236452927848028	-1.5381646294059341	1.3556050709362286	-1.1346701649202473	0.25651354245066277	0.533188531679179
NA	NA	NA	NA	BA000022.2-303476-plus	6.5355046201061295	-1.0525039691725229	0.9273272031320368	-1.134986621354041	0.2563809239633379	0.533188531679179
slr2062	slr2062	putative transposase [ISY052a: 1420842 - 142233 1]	TU1460	BA000022.2-1421938-plus	3.622374015246197	1.6742197955875602	1.4762441704400218	1.1341076422937055	0.2567493983251289	0.5333955122317168
slr2102	ftsY	cell division protein FtsY	TU1607	BA000022.2-1570581-plus	6.76341489708684	-0.9913752334129836	0.8744798283212781	-1.1336742155803723	0.256931229210547	0.5334900960902287
sll1951	sll1951	unknown protein	TU1463	BA000022.2-1425495-minus	5.8909471707384355	1.286130670572068	1.135656156235925	1.1325000648390646	0.257424257138734	0.5337758674979681
slr0374	slr0374	hypothetical protein	TU2462	BA000022.2-2376528-plus	6.904768860023811	1.0565732055443031	0.9327600516812655	1.1327384825710203	0.2573240920462174	0.5337758674979681
NA	NA	NA	NA	BA000022.2-726452-minus	4.660839016175309	1.288472383424439	1.1378523598826729	1.1323722029783345	0.25747798616151346	0.5337758674979681
sll1689	sigE; rpoD2-V	group2 RNA polymerase sigma factor SigE	TU1338	BA000022.2-1301766-minus	3.734820761254693	1.4739174326741733	1.3028617894406607	1.1312922403741301	0.25793210924294907	0.5344342379973016
slr1512	sbtA	sodium-dependent bicarbonate transporter	TU1642	BA000022.2-1601514-plus	3.2624069988809117	-1.3899914980328287	1.2291459317587792	-1.130859617331114	0.25811418248765416	0.5345285239453325
slr1291	ndhD2	NADH dehydrogenase subunit 4	TU282	BA000022.2-286364-plus	20.971408773662937	-1.3102300021692033	1.1613003229725283	-1.1282438971647457	0.259216929772337	0.5362447479539784
NA	NA	NA	NA	BA000022.2-726579-minus	14.846892216032426	-0.7071150049262048	0.6266073150504304	-1.1284818864096646	0.2591164624299365	0.5362447479539784
	NA	NA	TU1125	BA000022.2-1095711-minus	15.321757187228279	-0.6594954431611723	0.5849061476305085	-1.1275235280614329	0.2595211985788925	0.5365905817420947
slr0009	rbcL	ribulose bisphosphate carboxylase large subunit	TU2582	BA000022.2-2479722-plus	3.272194877954974	-1.4661569851882073	1.3011984745890166	-1.1267742883354461	0.25983792403094585	0.5369617923216061
NA	NA	NA	NA	BA000022.2-2377152-plus	20.19546454948644	-0.7167694838065258	0.6370007698999777	-1.1252254591765618	0.26049350732156384	0.5380325000826389
	NA	NA	TU2928	BA000022.2-2781083-plus	9.988286679646727	-1.0321058810642056	0.9177133500101156	-1.1246495226999031	0.2607375794628983	0.5382525770135991
