locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slr0012	rbcS	ribulose bisphosphate carboxylase small subunit	TU2584	BA000022.2-2480621-plus	6.367853550161153	-1.3054215632884671	0.8817588147340741	-1.4804746394082418	0.13874662384334846	0.40199901571034685
sll1689	sigE; rpoD2-V	group2 RNA polymerase sigma factor SigE	TU1338	BA000022.2-1302486-minus	10.23535681910902	1.1406534555800971	0.7727769436710201	1.4760448858133715	0.13993184289846175	0.4025123820760029
slr1986	apcB	allophycocyanin beta subunit	TU1472	BA000022.2-1431271-plus	5.002265217263399	-1.443313787274206	0.977535879970599	-1.476481648241511	0.13981463826107468	0.4025123820760029
ncl0690	ncl0690	ncl0690	TU1521	BA000022.2-1488451-minus	10.53621121525553	-1.166529694170407	0.7898395533395249	-1.476919824080975	0.13969713026129627	0.4025123820760029
sll1994a,ssl3803	NA	NA	TU1681	BA000022.2-1643533-minus	3.2391723824263967	2.3023813949943563	1.5568589169121132	1.4788632225975353	0.13917687442242835	0.4025123820760029
slr1270	slr1270	periplasmic protein;  function unknown	TU1942	BA000022.2-1862740-plus	3.3333465373467646	2.127064383169582	1.4402463113753663	1.476875424966954	0.13970903355168973	0.4025123820760029
sll0258	psbV	cytochrome c550	TU2208	BA000022.2-2131845-minus	6.721020301314212	-1.3981062048141575	0.9463578172211291	-1.4773547376821334	0.1395805722876937	0.4025123820760029
slr0334	slr0334	unknown protein	TU2380	BA000022.2-2290107-plus	10.445837729891581	1.29186605049152	0.8748006058296737	1.4767548649172406	0.1397413593340909	0.4025123820760029
slr0342	petB	cytochrome b6	TU2526	BA000022.2-2428341-plus	3.521371694552527	2.6418775395548764	1.7898827890539075	1.4760058902802873	0.13994231097480464	0.4025123820760029
sll0108	amt1	ammonium/methylammonium permease	TU3138	BA000022.2-2969854-minus	3.0943651630824287	2.015379482398407	1.3648501691467847	1.4766305693893789	0.13977469273674537	0.4025123820760029
slr1377	lepB	leader peptidase I (signal peptidase I)	TU671	BA000022.2-672737-plus	3.104214942212173	2.899494145623431	1.9623138531876934	1.4775893983081907	0.13951771372787697	0.4025123820760029
	NA	NA	TU3434	BA000022.2-3267571-minus	3.773780841682838	2.561134075152502	1.7357314195680824	1.475535930432032	0.14006851578058863	0.40258238135628094
sll0395	pgam2	Putative phosphoglycerate mutase 2 (phosphatase annotation)	TU2832	BA000022.2-2683595-minus	4.357967456009563	-1.562989453798475	1.059715401947214	-1.4749143505194897	0.14023557168971004	0.4027696070623068
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613276-plus	20.080846756490068	-0.7917295149808173	0.5381833059246625	-1.4711149644832118	0.14126002871889543	0.4048365448490158
sll1193	sll1193	hypothetical protein	TU292	BA000022.2-298339-minus	3.4282504222284955	-1.8579039353490785	1.2625550172518474	-1.4715429505742277	0.14114434095134376	0.4048365448490158
6803r05	rrn23Sb	23S rRNA		BA000022.2-3329740-plus	27.86806141335357	2.235794541934543	1.520196944038371	1.4707269019994227	0.14136498782683243	0.4048365448490158
ssr1155	ssr1155	hypothetical protein	TU422	BA000022.2-437741-plus	19.37202766693527	0.933297706071455	0.6345465512454072	1.470810461800946	0.1413423823785585	0.4048365448490158
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90252-plus	3.226779318359763	-2.0750716925741237	1.4114200077142334	-1.4702014150519667	0.14150721158677984	0.4049503984004011
sll0217	sll0217	flavoprotein	TU156	BA000022.2-166754-minus	3.9079829765705183	1.864553610107278	1.2696196132084863	1.4685923175015545	0.14194339986033547	0.40590471508541665
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726537-minus	20.753019308431686	0.864461308013697	0.5888548415248314	1.4680380410479204	0.14209388999104677	0.4060412532499037
	NA	NA	TU1257	BA000022.2-1227581-minus	6.682194796921695	1.5733861943362886	1.0721451824772656	1.4675122549176325	0.14223675800886804	0.4061558292276347
sll1525	prk	phosphoribulokinase	TU2140	BA000022.2-2066113-minus	3.672172020017316	-1.7656487229893596	1.2035403047720632	-1.4670457781833517	0.1423636026383656	0.4062245181421089
	NA	NA	TU341	BA000022.2-342975-plus	6.454027665775913	-1.3146540358767225	0.8963922871916638	-1.466605697819472	0.14248334915404345	0.4062728685835352
sll0199	petE	plastocyanin	TU2646	BA000022.2-2525977-minus	8.19543003483131	-1.169472745037722	0.7979235025405365	-1.465645191944086	0.14274497276741113	0.40672540185782896
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-596575-plus	35.429782353627296	0.7388460547358404	0.50433487138378	1.464991014221593	0.14292336936669808	0.4069403139316937
slr1506	slr1506	hypothetical protein	TU1632	BA000022.2-1592240-plus	4.075753353120836	1.7178949946220803	1.173742129482275	1.463605123707901	0.14330187180077758	0.40732639151832783
sll0807	rpe	pentose-5-phosphate-3-epimerase	TU1763	BA000022.2-1712790-minus	4.607908910255802	1.8487378564864423	1.262706676889319	1.4641071361409228	0.14316467777627453	0.40732639151832783
sll1098	fusB	elongation factor EF-G	TU1986	BA000022.2-1916964-minus	7.050468687699749	1.3550877906380496	0.9262480227540972	1.4629858929240618	0.14347123911779158	0.40732639151832783
	NA	NA	TU931	BA000022.2-926599-minus	6.024036066328002	-1.3837314283578779	0.9456850711310606	-1.4632053213052247	0.14341120517176048	0.40732639151832783
sll1951	sll1951	unknown protein	TU1463	BA000022.2-1426709-minus	6.231301425687058	1.530882631942883	1.0486111538018597	1.4599145034768064	0.14431357267101846	0.40825186200647395
	NA	NA	TU1641	BA000022.2-1599862-plus	3.782513158054539	-1.8835430254282164	1.2903392924491708	-1.4597269388372232	0.14436513513216112	0.40825186200647395
slr1931	pilA8	type 4 pilin-like protein	TU2301	BA000022.2-2223252-plus	4.966176498745438	-1.63805131734134	1.1220342573118454	-1.4598942114884812	0.14431915035941795	0.40825186200647395
slr0009	rbcL	ribulose bisphosphate carboxylase large subunit	TU2582	BA000022.2-2479778-plus	15.09370808051327	-0.9706612444226327	0.6650753798453782	-1.4594755329062088	0.14443427003118486	0.40825186200647395
6803t42	6803t42	tRNA		BA000022.2-3367365-minus	18.845317251203717	-0.8233331748575192	0.5642504263770719	-1.459162698633585	0.14452033272951847	0.40825186200647395
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458514-minus	17.048865594515952	0.9053956158858503	0.6204796876319627	1.4591865518454898	0.14451376917546144	0.40825186200647395
sll1742	nusG	transcription antitermination protein NusG	TU931	BA000022.2-925646-minus	3.2644243718249637	2.1613512614211787	1.479137100002846	1.4612244270101942	0.14395386157794823	0.40825186200647395
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317273-minus	7.604362254740578	1.3732933186763485	0.9416898031598606	1.4583287554651574	0.14474994782028316	0.40860842413268506
sll0837	sll0837	periplasmic protein;  function unknown	TU1405	BA000022.2-1364719-minus	3.235339051867242	-1.813123601395582	1.2436124551337637	-1.4579490531079968	0.1448545863458624	0.40861193807198304
	NA	NA	TU1472	BA000022.2-1430999-plus	6.1309389069657945	1.5282164484834446	1.0489651595499179	1.4568800827847899	0.14514948484865772	0.4089459204179639
sll0306	sigB	RNA polymerase group 2 sigma factor	TU2364	BA000022.2-2269327-minus	3.5060160805836462	-2.0161151125359815	1.3846747592448005	-1.4560207002224606	0.14538689731458485	0.4089459204179639
slr0335	apcE	phycobilisome core-membrane linker polypeptide	TU2385	BA000022.2-2294661-plus	5.776353173334505	1.4670123122038667	1.007410421044243	1.4562211007140646	0.14533150823620497	0.4089459204179639
sll1820	truA	tRNA pseudouridine synthase 1	TU833	BA000022.2-827885-minus	5.177602898630638	-1.589475768026217	1.0916329783528267	-1.456053270234277	0.1453778941262114	0.4089459204179639
slr1104	slr1104	hypothetical protein	TU191	BA000022.2-203920-plus	6.535566675444986	1.6901968360529225	1.1624760370778133	1.4539627331172116	0.14595663857524377	0.4098596770092696
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317343-minus	10.715542359954245	1.0952290663254893	0.7530856500918729	1.454322049811833	0.14585704000959607	0.4098596770092696
slr2046	slr2046	unknown protein	TU577	BA000022.2-591955-plus	3.2628063243360512	2.1767214756418487	1.4973417844277213	1.453723858026031	0.14602288087779647	0.4098596770092696
	NA	NA	TU305	BA000022.2-308073-minus	7.06884672345342	-1.303963341595814	0.8983738202881278	-1.4514707710177985	0.14664881552085468	0.411324427919388
sll1333	sll1333	unknown protein	TU3466	BA000022.2-3292349-minus	6.40168239919945	1.5137718706907568	1.045949104552296	1.4472710613760753	0.14782102078966716	0.4143182086246558
slr6110,slr6100	NA	NA	TU6093	AP006585.1-94054-plus	37.658394329158796	0.8471819637305906	0.5858846745298653	1.4459875817888557	0.14818068491886754	0.41475614666349653
sll1214	cycI; ycf59	hypothetical protein YCF59	TU8	BA000022.2-3275-minus	20.375889937081794	-0.8726697028569641	0.6035208451457384	-1.4459644764154442	0.14818716576135046	0.41475614666349653
slr0952	fbpII	fructose-1; 6-bisphosphatase	TU2095	BA000022.2-2022513-plus	3.2180852867964864	-1.8411776433846707	1.2748161043574846	-1.4442692064300804	0.14866326424227602	0.41553731290416895
	NA	NA	TU3434	BA000022.2-3268985-minus	2.9916021472970757	2.6517968722225427	1.836142231459949	1.4442219272490957	0.1486765588174329	0.41553731290416895
	NA	NA	TU149	BA000022.2-159971-minus	11.599098602930242	0.9989295290635223	0.6927262868275287	1.4420263068669004	0.1492949524348082	0.4156792916893522
slr1634	slr1634	hypothetical protein	TU2127	BA000022.2-2047012-plus	21.05677881758027	0.8055790647949418	0.5586974414538588	1.441887871722914	0.14933400819861262	0.4156792916893522
slr0118	thiC	thiamine biosynthesis protein ThiC	TU3165	BA000022.2-3000500-plus	17.18832482030298	0.8885750706913981	0.6162424353630824	1.4419245084410013	0.14932367137238364	0.4156792916893522
sll0041	pixJ1;  pisJ1;  taxD1	phytochrome-like photoreceptor protein for posi tive phototaxis	TU3311	BA000022.2-3149072-minus	5.707161597744151	1.8698630443589732	1.2955561122061032	1.4432898943874586	0.14893882532597372	0.4156792916893522
	NA	NA	TU931	BA000022.2-926579-minus	7.977475176034565	1.422248105220835	0.986438390507609	1.4418012507491356	0.14935844994910935	0.4156792916893522
slr1841	slr1841	probable porin	TU971	BA000022.2-958633-plus	20.96378175795656	-0.9350632633233193	0.6481917674022403	-1.4425719522337883	0.14914108913806062	0.4156792916893522
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1935167-minus	21.953646646221532	0.8951603500905481	0.6215260013158966	1.4402621100248614	0.1497932569124291	0.4157535417944426
slr0343	petD	cytochrome b6-f complex subunit 4	TU2528	BA000022.2-2428914-plus	3.5770517266443904	-1.7088463796226694	1.186304283982594	-1.4404789755001361	0.14973193408079474	0.4157535417944426
sll1334	sll1334	two-component sensor histidine kinase	TU3461	BA000022.2-3289411-minus	4.324173996186835	-1.734991651239768	1.2049846508021926	-1.4398454371055553	0.14991113285857305	0.4157535417944426
sll0922-as	sll0922-as	asRNA	TU349	BA000022.2-348406-plus	3.5105467978760867	1.9888908368746614	1.3809606843576763	1.440222635881738	0.14980442103677905	0.4157535417944426
slr0687	pleD	probable two-component response regulator		BA000022.2-432213-plus	3.526590293531705	2.090147914773228	1.4515460750790323	1.4399459656555686	0.14988268705638233	0.4157535417944426
slr1516	sodB	superoxide dismutase	TU1649	BA000022.2-1607887-plus	3.567768309858435	-1.6898886607424963	1.174027142737303	-1.4393948821340163	0.1500386735736339	0.41581545439200646
	NA	NA		AP004310.1-61394-plus	3.1928559573930255	-1.8230172736945618	1.2670455479347567	-1.4387937960604662	0.15020895466438466	0.41599564739568895
sll0020	clpC	ATP-dependent Clp protease ATPase subunit	TU2570	BA000022.2-2466601-minus	13.616233842504469	0.9744499517626345	0.6794884740196063	1.4340934232454945	0.15154560446195695	0.4191100271754051
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317302-minus	6.455922206096679	1.3956256217904546	0.973092830533877	1.4342163234567862	0.15151054024034077	0.4191100271754051
sll0461	proA	gamma-glutamyl phosphate reductase	TU2744	BA000022.2-2606558-minus	3.530131759124288	-1.6751464338057112	1.1688076339042341	-1.433209696115797	0.1517979195416058	0.4195142503695287
slr0737	psaD	photosystem I subunit II	TU113	BA000022.2-126892-plus	37.08695063978218	0.6723705004108058	0.46931557576146116	1.4326618061203051	0.1519545095151734	0.41965354409780936
ssr3465	ssr3465	unknown protein	TU567	BA000022.2-582349-plus	4.868664338530155	-1.5313005746239232	1.0692304179260868	-1.432152087100255	0.15210030042360717	0.4197628402752064
slr1928	pilA5	type 4 pilin-like protein	TU2300	BA000022.2-2221497-plus	3.276448074077285	1.8889470542712175	1.3198320951593538	1.431202545535271	0.1523721742330329	0.42021970172292117
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1934518-minus	10.572488137110001	-0.9897260309123191	0.6922299867270516	-1.429764745661865	0.1527845505675918	0.42106314075531576
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-597029-plus	15.72544239175645	0.9270865596613442	0.6487783900784719	1.4289726258441038	0.1530121014608824	0.42139639370969145
slr1090	slr1090	GTP-binding protein	TU379	BA000022.2-398093-plus	3.4066403783312316	2.2279275291122023	1.559674769987917	1.428456478224279	0.15316051296263702	0.4215113838637476
slr1697	pknA	serine/threonine kinase	TU2066	BA000022.2-1992079-plus	3.159422044994482	2.196432960983542	1.5382450836446881	1.427882321443444	0.15332573285054488	0.42167243996197173
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86834-minus	3.261047491900558	2.6112036124565976	1.8299597567422987	1.426918599076229	0.15360335913335033	0.42210781582498197
sll0258	psbV	cytochrome c550	TU2208	BA000022.2-2131791-minus	2.983234304432726	2.1962985930919863	1.5395426806485852	1.426591559102941	0.15369765864679885	0.42210781582498197
slr0374	slr0374	hypothetical protein	TU2462	BA000022.2-2376297-plus	5.645927600092401	1.6021407985207814	1.1233823373181488	1.426175884468304	0.15381757881061983	0.4221437996247011
slr1280	ndhK	NADH dehydrogenase subunit NdhK	TU1954	BA000022.2-1875760-plus	3.1275385023219253	2.2118055744936385	1.5513533951106633	1.4257264537303334	0.15394731746070162	0.4222066610719589
slr0009	rbcL	ribulose bisphosphate carboxylase large subunit	TU2582	BA000022.2-2479018-plus	3.649212001678954	1.8782608063316586	1.3197341334950452	1.423211508031144	0.15467485054254962	0.4239077734702886
sll0547_5'UTR	sll0547	5'UTR of unknown protein	TU2958	BA000022.2-2812353-minus	4.082963254431056	-1.8342218119888711	1.2897424561017632	-1.4221613030657243	0.15497942970221112	0.4244481678330827
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1934882-minus	3.782723498638467	-1.6555562958295176	1.1644357439112691	-1.4217669841262381	0.1550939071354621	0.42446753531810677
ncl0590	ncl0590	SyR53	TU1388	BA000022.2-1350069-minus	2.9496460654284022	-1.9054611485145065	1.3412986325955052	-1.4206091784551425	0.15543040868465333	0.4250941004302768
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-941989-plus	4.072020706538574	-1.8195873121450086	1.2825828394957373	-1.4186898936371244	0.15598944492717698	0.426327998860445
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7058	AP004311.1-52732-minus	4.507930661937989	-1.610809014102812	1.1368561564662334	-1.4168978238283005	0.1565128028622107	0.42655854645601893
sll0807	rpe	pentose-5-phosphate-3-epimerase	TU1763	BA000022.2-1712776-minus	6.491141050333981	-1.3666842707670637	0.9643396078153778	-1.4172229987142813	0.15641773968484132	0.42655854645601893
slr0442-as,slr0442-as2	NA	NA	TU2160	BA000022.2-2081661-minus	4.7930371013841695	-1.610117225555239	1.13664403072847	-1.4165536280723896	0.1566134744199604	0.42655854645601893
slr1179	slr1179	hypothetical protein	TU3680	BA000022.2-3519648-plus	5.7969759449400184	1.5355630065306265	1.0832743996112824	1.4175198888496225	0.1563309836569729	0.42655854645601893
sll1820	truA	tRNA pseudouridine synthase 1	TU833	BA000022.2-827928-minus	4.713621267673627	-1.6390474799252448	1.156032139932967	-1.4178217225174083	0.1562428204702958	0.42655854645601893
ncr0810	ncr0810	ncr0810	TU1905	BA000022.2-1832246-plus	3.1974612906887656	2.262426386062626	1.598101515886252	1.4156962893611689	0.15686444527029797	0.42684999605566093
slr1146,sml0011	NA	NA	TU807	BA000022.2-810930-minus	4.181929979932698	1.895105357480614	1.3388709619354218	1.415450339397249	0.1569364990558895	0.42684999605566093
slr1311_5'UTR	psbA2	5'UTR of photosystem II D1 protein	TU13	BA000022.2-7216-plus	127.67363006663878	-0.5207659976279616	0.3683823087248666	-1.4136563708245438	0.15746282132751224	0.42798698066459995
slr1855	slr1855	unknown protein	TU1227	BA000022.2-1193930-plus	3.139606333897499	2.387862183654811	1.6906097723856892	1.4124265827975193	0.1578243938729219	0.4283804976550738
sll0219	sll0219	flavoprotein	TU156	BA000022.2-165050-minus	6.0800990066781	-1.440496471356943	1.0196357205784088	-1.412755989501616	0.1577274827062889	0.4283804976550738
sll1434	mrcA	penicillin-binding protein	TU1973	BA000022.2-1904371-minus	3.5028209584993064	2.0453810118052997	1.4499222369960598	1.410683248808507	0.15833803240720504	0.42918511939182047
	NA	NA	TU730	BA000022.2-731710-minus	3.5601025651839193	2.056016639834658	1.4571096372149512	1.4110239801614577	0.1582375433300142	0.42918511939182047
slr0915	slr0915	putative endonuclease [encoded in trnfM-intron: 2791054 - 2791708]	TU2935	BA000022.2-2791328-plus	24.645020376752317	-0.7526994031370309	0.534550540048068	-1.408097732104707	0.15910213250389044	0.43066549839409246
	NA	NA	TU716	BA000022.2-726930-minus	7.019411641581791	-1.3703234568932785	0.9730930956040277	-1.4082141401308352	0.15906767045923148	0.43066549839409246
slr8038	slr8038	WD-repeat protein	TU8036	AP004312.1-34937-plus	108.40343047175172	0.7036082939628336	0.49995010601195883	1.4073570252348406	0.15932154762006928	0.43096424106400666
slr0565	slr0565	hypothetical protein	TU2953	BA000022.2-2807045-plus	8.453024788358315	1.2161116390479956	0.86542778302903	1.4052144649107043	0.15995751409017206	0.4312087965104775
slr0925	ssb	single-stranded DNA-binding protein	TU3400	BA000022.2-3228241-plus	6.963659900019419	-1.2464912914480617	0.8868500126471074	-1.4055266095418795	0.1598647423453325	0.4312087965104775
sll0522	ndhE	NADH dehydrogenase subunit 4L	TU3434	BA000022.2-3267258-minus	3.6902977685659923	2.471769052282995	1.7574746057751307	1.4064323001656267	0.15959579453696496	0.4312087965104775
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458710-minus	6.172082776661492	-1.2806952098002995	0.9112173977332396	-1.4054771265190715	0.15987944635957324	0.4312087965104775
slr1841	slr1841	probable porin	TU971	BA000022.2-959677-plus	7.090367637079891	-1.35503572970967	0.9637497495494372	-1.4060037165697454	0.15972302115876505	0.4312087965104775
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613297-plus	16.796930480632568	-0.8002774889783646	0.5696829421174291	-1.4047769905201108	0.1600876032845737	0.4312653089165884
slr0737	psaD	photosystem I subunit II	TU113	BA000022.2-126761-plus	4.9252697706942365	1.9667262675397708	1.4020538223489774	1.4027466251222445	0.160692408387556	0.43143787326965805
sll0844	sll0844	tRNA (5-methylaminomethyl-2-thiouridylate)-meth yltransferase	TU1397	BA000022.2-1356609-minus	6.161328841593414	1.651389632481237	1.1763464797723833	1.4038292806391293	0.16036969251987787	0.43143787326965805
sll1098	fusB	elongation factor EF-G	TU1986	BA000022.2-1917108-minus	7.640611493458552	1.2452741740634732	0.8874531496779012	1.403199903584141	0.16055723635151462	0.43143787326965805
slr0370	gabD	succinate-semialdehyde dehydrogenase (NADP+)	TU2456	BA000022.2-2369920-plus	6.638693901162437	-1.1812629143972235	0.8415109586356395	-1.4037403818393897	0.160396172827884	0.43143787326965805
slr0378-as	slr0378-as	asRNA	TU2467	BA000022.2-2379739-minus	39.792543531623046	-0.6231400231430998	0.4442798237935227	-1.4025845644359076	0.16074075731967233	0.43143787326965805
slr0710-as	slr0710-as	asRNA		BA000022.2-3113082-minus	4.407749742511168	1.5594789780042273	1.1120360671949219	1.4023636678781175	0.16080667695501172	0.43143787326965805
slr0374	slr0374	hypothetical protein	TU2462	BA000022.2-2375949-plus	7.549005408605526	-1.1958719083815221	0.8544026861196014	-1.399658413777647	0.16161563260671094	0.43186182546503377
slr0012	rbcS	ribulose bisphosphate carboxylase small subunit	TU2584	BA000022.2-2480616-plus	5.436966718259351	1.5444715769207404	1.1024411154581704	1.4009560739929987	0.1612272089612971	0.43186182546503377
sll0108	amt1	ammonium/methylammonium permease	TU3138	BA000022.2-2970409-minus	31.703481704752367	0.7488106879024915	0.5350013345807207	1.3996426541427838	0.16162035421629173	0.43186182546503377
slr1908	slr1908	probable porin	TU599	BA000022.2-611442-plus	3.3542631478358396	2.5146484137193115	1.7961135763870908	1.4000497779085688	0.16149841274674792	0.43186182546503377
slr1020	sqdB	sulfolipid biosynthesis protein SqdB	TU632	BA000022.2-637256-plus	6.199038559398918	1.405339404906744	1.002955072712033	1.4011987606849095	0.16115464481386974	0.43186182546503377
	NA	NA	TU951	BA000022.2-938309-minus	3.3988782558887802	2.0594328596797484	1.4705158173489958	1.4004833102662135	0.16136863778410565	0.43186182546503377
slr0338	slr0338	probable oxidoreductase	TU2391	BA000022.2-2300073-plus	5.668742607351725	1.6745358608850915	1.1968916590388259	1.3990705409626147	0.16179183068630446	0.43202791545423996
slr1265	rpoC1	RNA polymerase gamma-subunit	TU1933	BA000022.2-1855374-plus	6.258501692005935	1.3102103464928112	0.9374145638299598	1.3976850766428608	0.16220765759427114	0.43255375358472303
	NA	NA	TU2514	BA000022.2-2416701-minus	4.0443753393519195	2.449352656962463	1.752089115527111	1.3979612311132827	0.1621247095656714	0.43255375358472303
slr0737	psaD	photosystem I subunit II	TU113	BA000022.2-126920-plus	16.04482117639998	1.0598317521927407	0.759866649081395	1.3947601904544362	0.16308816735519951	0.4346085215021905
ssl3364	cp12	CP12 polypeptide	TU1273	BA000022.2-1242972-minus	4.138206748224746	1.708193985417515	1.2276152468231445	1.3914734195734575	0.16408191442888367	0.4359728620049215
sll0217	sll0217	flavoprotein	TU156	BA000022.2-167587-minus	3.4846212694057703	-1.9547502513868373	1.4045540839958448	-1.3917230198966266	0.16400628868305922	0.4359728620049215
slr0011	rbcX	possible Rubisco chaperonin	TU2584	BA000022.2-2480072-plus	7.983664587119709	-1.2956650977393565	0.9308767200665936	-1.3918761419306591	0.1639599076399031	0.4359728620049215
slr0535_5'UTR	slr0535	5'UTR of protease	TU3363	BA000022.2-3196695-plus	8.183587351902545	1.1826503092756933	0.8502896992042284	1.3908792619533266	0.1642620423900122	0.4359728620049215
	NA	NA	TU3434	BA000022.2-3268992-minus	9.617755393457657	1.179338425157524	0.8471666579968806	1.3920973093370568	0.16389293293315643	0.4359728620049215
	NA	NA	TU908	BA000022.2-903819-minus	2.872870334401387	-1.9366971277996088	1.3921340473963837	-1.391171440294622	0.1641734454552509	0.4359728620049215
slr0186	leuA	2-isopropylmalate synthase	TU2432	BA000022.2-2340151-plus	8.344021613472899	-1.078158673339608	0.7755723770118226	-1.3901457881901498	0.16448461156557162	0.43627059389740874
slr0147	slr0147	hypothetical protein	TU2264	BA000022.2-2179023-plus	2.931168454776889	2.1626945574988214	1.5564446655602129	1.3895094411984126	0.1646778920194128	0.43636166779558877
sll1468	crtR	beta-carotene hydroxylase	TU998	BA000022.2-981759-minus	13.615887454180182	-0.9002281203062045	0.647969739324857	-1.3893058049966724	0.16473977944104717	0.43636166779558877
slr6110,slr6031	NA	NA		AP006585.1-27970-plus	3.4700226312474878	-1.6818751089729103	1.21187798301739	-1.3878254515238404	0.16519020267080992	0.4372397076298354
sll1471	cpcG2	phycobilisome rod-core linker polypeptide	TU3579	BA000022.2-3403851-minus	2.9853937642517585	2.6252101571908617	1.8920576327967058	1.3874895308080344	0.16529254129528695	0.4372397076298354
	NA	NA	TU1239	BA000022.2-1211444-minus	4.356402665522853	-1.4399890851262902	1.039347030342176	-1.3854747674145123	0.1659073428087451	0.4382792906284496
	NA	NA	TU1642	BA000022.2-1600610-plus	6.322218820368644	-1.3069403632412508	0.9432344812331502	-1.385594345037731	0.16587080595759435	0.4382792906284496
sll1951	sll1951	unknown protein	TU1463	BA000022.2-1426421-minus	4.737413694782188	-1.4557541831777372	1.0522483126852262	-1.3834701995984262	0.16652073868904554	0.4396058512352091
sll1732	ndhF3	NADH dehydrogenase subunit 5 (involved in low C O2-inducible;  high affinity CO2 uptake)	TU951	BA000022.2-939757-minus	3.226112349889985	1.930759468692097	1.3968938756708256	1.3821804951109082	0.16691628747476245	0.44035591996012097
slr2098	hik21	two-component hybrid sensor and regulator	TU1602	BA000022.2-1566375-plus	2.9745747074355857	2.2010952673528617	1.5934372470045703	1.3813504557462803	0.16717123146778842	0.4407342940364909
slr1746	murI	glutamate racemase	TU1373	BA000022.2-1334798-plus	4.348641806293861	1.922814707886381	1.3945724503823058	1.3787843775052804	0.16796124485761327	0.44079628909783253
sll1951	sll1951	unknown protein	TU1463	BA000022.2-1426012-minus	3.165069228620409	2.06155264244373	1.4948181803156328	1.3791327062990566	0.16785384142257123	0.44079628909783253
sll0219	sll0219	flavoprotein	TU156	BA000022.2-165790-minus	5.8018417490484255	1.6153552255953394	1.1712400409327661	1.3791837446992365	0.1678381086142165	0.44079628909783253
sll0199	petE	plastocyanin	TU2646	BA000022.2-2525904-minus	4.4392021522790825	1.7367221462761322	1.2578604479703284	1.3806954094776496	0.1673726333580092	0.44079628909783253
	NA	NA		BA000022.2-2800562-minus	2.9455079058302838	2.082364093267075	1.5098403412028945	1.379194896599497	0.16783467113998538	0.44079628909783253
ssr1038	ssr1038	unknown protein	TU3113	BA000022.2-2950203-plus	4.512710435406858	-1.6232057696881625	1.1765722878227403	-1.3796056447087688	0.16770809851497837	0.44079628909783253
slr0032	ilvE	probable branched-chain amino acid aminotransfe rase	TU3317	BA000022.2-3156823-plus	4.418001941542514	2.4264135546763153	1.7598799246665713	1.3787381290436767	0.16797550895276717	0.44079628909783253
6803r03	6803r03	16S rRNA		BA000022.2-2452227-minus	6.75751468656534	-1.3698139603296369	0.9940081912562004	-1.378071098788938	0.16818133768550697	0.4410435610704204
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958282-plus	4.237919792428554	-1.5648548246616591	1.136975412638703	-1.376331279697535	0.16871909298281104	0.4421603816101255
	NA	NA	TU1158	BA000022.2-1127605-plus	9.397577596517412	-1.2158998552804943	0.8843463471770645	-1.374913640070756	0.16915821998887495	0.4428225239197022
slr0780	slr0780	hypothetical protein	TU2513	BA000022.2-2415249-plus	4.845628798339035	1.557165619664017	1.132892814725014	1.3745039243116626	0.1692852927931778	0.4428225239197022
slr0713	tgt	tRNA-guanine transglycosylase	TU3290	BA000022.2-3118418-plus	4.032269056663006	2.411405407289798	1.7544753615942494	1.3744310464973484	0.16930790324966347	0.4428225239197022
slr0844	ndhF1	NADH dehydrogenase subunit 5	TU3013	BA000022.2-2858480-plus	2.8956139620415158	2.0682399111179013	1.505650720652468	1.3736518587934108	0.1695497890426274	0.4431618824712061
slr0993	nlpD	putative peptidase	TU2352	BA000022.2-2262517-plus	14.170776768977245	-0.8687812796050689	0.6329913497914288	-1.3725010300556764	0.16990751844397045	0.4438033793063921
sll1124	plpA;  hik3	two-component sensor histidine kinase;  phytochr ome-like protein	TU867	BA000022.2-866037-minus	3.6612998191225024	1.6798687191489736	1.2248558257049666	1.3714828177284653	0.17022449617240992	0.44433765447382034
slr0105	slr0105	hypothetical protein	TU3149	BA000022.2-2979596-plus	2.9306534910331283	2.1987936526239498	1.6050170191691526	1.3699503658610233	0.17070239593331973	0.44529100246104264
